csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_power2	trans_x_derivative1_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03
32366.849609375	n/a	1047612953.6358986	n/a	21911.443359375	n/a	n/a	480111350.09109885	21636.34375	n/a	n/a	468131370.86816406	n/a	n/a	n/a	-0.0073917237	-0.0879320852	0.09905122710000001	0.2119351362	-0.0671483829	-0.2026688964	0.06430809	-0.0341496835	0.1560922015	-0.0101878142	-0.126018712	0.2024121187	-0.1377201169	0.0635118626	-0.0670026623	0.09559611039999999	-0.08434567779999999	0.0213983035	-0.053991296200000004	0.0397660934	-0.0385243327	0.048891431900000004	-0.0521844305	0.08455483949999999	-0.23235986079999998	0.1259732114	-0.0031792483	0.046491263899999996	-0.049472273399999996	0.017047677600000002	-0.0209941417	0.0396917307	-0.1549184622	0.0375629464	-0.0165886205	0.200442575	-0.1335260969	0.1066751161	0.0785332626	-0.023046935600000002	0.008679918299999999	0.0300059232	-0.0304431748	-0.0057496618999999995	0.050457853600000005	-0.1243986599	-0.0355957009	-0.1504282095	0.0544015156	-0.1593367586	0.0024548129	-0.0722854013	0.16421649619999998	-0.088552384	0.19704460149999997	-0.0722707647	0.0559927539	-0.0315713182	0.1540069724	-0.2836806506	0.0595055223	-0.0632035681	0.11863072289999999	-0.0368019946	0.0626035891	-0.0674223805	0.0555658874	-0.0129487531	0.073848142	-0.10942621890000001	0.062050856200000004	-0.13058604599999998	0.0141331335	-0.110624894	0.16907725640000001	-0.0324676089	0.024763250499999997	-0.0633601991	0.0515878575	-0.1025392835	0.0629169799	-0.0488085875	0.0832416019	-0.032429634900000004	0.0845431923	-0.16271974960000002	-0.0072745925	0.0746602291	-0.0293104669	0.0800140653	0.0314815837	-0.0704549417	0.0929398409	0.0165461626	-0.07426674929999999	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-3.6798e-05	n/a	1.3540928040000005e-09	n/a	0.0127909	n/a	0.00016360712280999998	n/a	2.68325e-05	n/a	n/a	7.199830562500001e-10	2.1175799999999998e-22	n/a	n/a	4.484145056399999e-44	0.00107635	n/a	1.1585293225e-06	n/a	0.00117584	n/a	1.3825997056e-06	n/a	0.0	0.0	0.0	0.0
32387.326171875	20.4765625	1048938896.5634193	419.2896118164063	21943.2109375	31.767578125	1009.1790199279784	481504506.2476196	21689.681640625	53.337890625	2844.930576324463	470442289.67166525	1.300319	18.590778	0.0513443154	-0.0972842201	0.1483968868	0.0636618255	0.1622049364	-0.0958651792	-0.0610892299	0.1030889514	0.0286057602	0.0974400369	-0.17514105670000002	0.0614355946	0.0950775923	0.0194008474	0.0489185754	-0.025702161	0.1176945192	-0.0480088788	-0.0275321483	-0.026385600800000002	0.20603488109999998	-0.0823982915	-0.0676228834	0.0453022959	-0.1520104086	0.0463395837	0.0654425966	-0.011887221699999999	-0.061430443099999996	-0.030071603500000002	-0.0537840576	0.006943292199999999	0.0327153782	-0.0763688725	-0.1801026205	-0.0238223831	0.1508378993	-0.013290728799999998	0.0893188946	-0.1837050376	0.0486419501	-0.086233525	0.0114077517	0.0717497756	-0.0092369985	-0.1348529101	-0.062122322	0.0815990769	-0.0648076192	-0.1834237614	-0.0925406356	0.014404863799999999	0.0163710106	0.1369763004	-0.09892308970000001	0.0916914474	-0.0769762817	0.1263239682	0.076658027	-0.0021611506	-0.043971550199999994	0.1489684699	-0.0492816979	0.0727439838	0.0437391436	0.0724300695	-0.0581535554	-0.037246978199999996	0.0379517344	0.1188639991	-0.14888374570000001	-0.1008141675	0.1302019945	-0.10062250439999999	-0.0006317944	-0.033531968599999996	-0.0200575102	-0.0136130049	-0.0832888804	-0.0733190125	0.07657033440000001	0.053178822800000004	0.0365092414	0.036207824	0.1614661984	0.1055544083	-0.0397574551	-0.05609969980000002	-0.20490299809999998	-0.0936737341	-0.07657534519999999	-0.015071201999999999	0.10753894060000001	0.013590491599999999	0.020763918500000002	0.0889687715	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-2.3100100000000006e-05	1.36979e-05	5.336146200100001e-10	1.8763246440999998e-10	0.019315	0.0065241	0.0003730692249999999	4.256388081e-05	-0.0250755	-0.0251023325	0.0006301270969405564	0.00062878070025	-8.321370000000001e-05	-8.321370000000001e-05	6.924519867690002e-09	6.924519867690002e-09	0.00109052	1.4169999999999978e-05	1.1892338704e-06	2.0078889999999945e-10	0.00087914	-0.0002967	7.728871396000002e-07	8.803089e-08	0.0	0.0	0.0	0.0
32583.80859375	196.482421875	1061704582.4741364	38605.342105865486	21977.46875	34.2578125	1173.5977172851562	483009132.65722656	21821.322265625	131.640625	17329.254150390625	476170105.4202613	1.505804	21.528618	0.2785900149	-0.018275687199999998	0.0085502073	0.3028945071	0.0616717963	-0.1094276268	0.1280240704	0.137072001	0.0371271014	0.1968699478	-0.088236254	-0.19200924949999998	-0.1029454815	-0.09537672109999999	0.0421500159	0.1154219317	-0.061621451699999996	-0.046194562599999996	0.0391351385	-0.0513657212	0.0138497964	0.0759518635	-0.0676225262	0.0467380353	0.0274050528	0.1099656898	-0.0440720587	0.0007320999	0.0171840121	-0.0255891887	0.1382843226	0.06339344150000001	-0.0112636005	0.014461681100000004	0.020319306999999998	0.19743778399999998	-0.0037601549	-0.07848166690000001	-0.0833827284	0.0332560968	0.025798944	0.1490889806	-0.0404703641	-0.0398694656	0.0489514754	-0.0847729933	0.1769394929	-0.1210098402	-0.3223244816	-0.1466219811	-0.0062075598999999995	0.0132599221	0.0666514916	-0.005034711	-0.0827980695	-0.0777190811	-0.12393795099999999	0.20506488850000001	-0.0752556712	0.1664303079	0.0368822057	-0.079689545	-0.1095281889	-0.1325174883	-0.0253605329	-0.0363687514	-0.0912728473	0.0396429892	-0.028220808700000002	0.0319287074	0.0239791091	0.0097298896	0.1042662089	0.0556841476	-0.0424353396	-0.12049335439999999	0.0458525806	-0.0213212798	0.11615075220000001	0.0175586922	-0.0783744282	-0.0641102499	-0.0206491154	0.1142761242	0.026858517000000002	-0.11889508730000001	-0.0760289842	0.0622544355	-0.041947003600000005	-0.0107456578	-0.033494232799999996	-0.0355056439	-0.1007161283	-0.1764155594	-0.0351736628	-0.0401721146	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.0167249	-0.0167017999	0.00027972228001000004	0.00027895011989964005	-0.051864	-0.07117899999999999	0.002689874496	0.0050664500409999995	0.026742400000000003	0.0518179	0.00268509476041	0.0007151559577600003	-0.00212168	-0.0020384663	4.1553448562356885e-06	4.5015260224e-06	0.00153318	0.0004426600000000001	2.3506409124000005e-06	1.9594787560000013e-07	0.00117584	0.0002967	1.3825997056e-06	8.803089e-08	1.0	0.0	0.0	0.0
32481.7109375	-102.09765625	1055061545.4273072	10423.931411743164	22039.95703125	62.48828125	3904.7852935791016	485759705.9393463	21859.751953125	38.4296875	1476.8408813476562	477848755.45215225	1.495022	21.374468	0.10566689999999998	-0.1099833885	0.0231038608	0.1858337294	-0.12363539679999999	0.0638453782	0.213393905	-0.1480661694	-0.0202059694	0.0254297866	-0.07417972469999999	-0.1139066087	0.011434705	-0.2142405255	0.051601357699999996	0.0292893651	0.0106168531	-0.057068400400000004	0.055277085999999996	0.0451758979	-0.0395726464	-0.0941031472	0.1251233449	0.12206759589999999	0.0173591526	0.044609284699999995	0.114247179	0.1291598669	0.1289667066	0.0929051317	-0.0719183575	0.022784798199999998	0.0345532327	0.1884737929	0.022389822599999998	0.0824608471	-0.0910572816	0.08960684	0.08589734480000001	-0.032811034700000005	0.0164307049	0.046833530400000004	-0.0521608712	0.015100736699999999	-0.0364099673	0.10209399720000001	-0.0171726917	0.1253076884	-0.1057307023	-0.0322115808	0.2411412959	0.1507110891	-0.0033809454	0.0740642051	0.0862058377	-0.2118903982	0.0876959628	0.034980783700000004	-0.1039403896	0.048598885700000004	-0.07845705019999999	-0.07765829240000001	-0.18057044149999998	0.0077701977	0.015295746	-0.0088583187	-0.0529490404	0.0705027486	0.0661442619	-0.089165651	-0.0245939235	0.1543779332	0.09663973669999999	-0.0863362299	-0.049301892	0.137781305	0.0698771263	-0.1095331368	0.0698786	-0.050221841399999995	0.0366959169	-0.15424052289999998	0.1465125778	0.00440133	-0.0069794101	-0.07058247570000001	0.0928690301	-0.09922017550000001	-0.0199701908	0.052308984	-0.0217188187	0.0031978047999999997	0.10284328289999999	0.0871909112	-0.0175098392	-0.0496705849	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.0181085	-0.0013835999999999987	0.00032791777225	1.9143489599999964e-06	-0.051855	9.000000000002064e-06	0.002688941025	8.100000000003711e-11	-0.0228389	-0.049581300000000016	0.002458305309690001	0.0005216153532100001	-0.00155135	0.00057033	3.2527630889999994e-07	2.4066868225e-06	0.00128318	-0.00025	1.6465509124e-06	6.25e-08	0.00144937	0.0002735299999999999	2.1006733969e-06	7.481866089999997e-08	0.0	0.0	0.0	0.0
32508.845703125	27.134765625	1056825048.9495887	736.2955055236816	21975.958984375	-63.998046875	4095.7500038146973	482942773.28293234	21706.845703125	-152.90625	23380.3212890625	471187150.3792763	1.950193	27.882095	0.3542149900000001	0.1404891576	-0.0267855239	0.0377445411	-0.140022875	-0.0786933053	0.0949332021	0.0184072055	-0.009749204499999999	-0.0310279579	0.16998598739999998	-0.1016818737	0.0388231836	0.0532100724	0.0930864753	0.0478484789	0.0255077648	0.0801502057	-0.0550254519	-0.1008985324	0.08859035109999999	-0.0008942697	0.052418991100000006	-0.0278657806	-0.1644530155	0.017295509599999998	0.0039263908	-0.0303198699	-0.1793493609	-0.0937313125	-0.0775717079	-0.10311234039999999	0.1179725217	0.1912869836	0.021494705	-0.0828851605	-0.0958061067	-0.0518766778	-0.1219242791	-0.0353333941	0.12106632390000001	0.0374590534	0.0155454372	0.0692138892	0.039954001	-0.0979626752	-0.0891881143	-0.1425978438	0.019477061	-0.0057196925	0.12153774699999999	-0.0077934957	0.1605802649	0.0258485948	-0.07082186530000001	-0.11282867699999999	-0.0193279419	-0.0068824735	-0.0449058311	0.0151377666	-0.089488981	-0.0080697844	0.0649521262	-0.137680586	0.0083661323	0.0809045363	0.0914305509	-0.024478913799999998	-0.0953541352	0.0372355784	-0.0174340187	-0.0487551346	-0.07266581400000001	-0.13621019369999998	0.1678918465	-0.1243478001	-0.0784767611	-0.0050477654	-0.13760924	-0.0486951278	0.0140520073	-0.0103047099	0.19351672890000002	0.015855971599999998	-0.084877145	0.0194258546	0.1444749569	0.025933648700000003	-0.013585798100000001	-0.0918004176	0.0878299651	-0.2387496733	-0.16354821519999999	0.0008974947	0.0481930682	0.09475516169999999	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.00971531	0.00839319	9.43872483961e-05	7.04456383761e-05	0.180543	0.232398	0.032595774849	0.054008830404	-0.046439	-0.0236001	0.0005569647200099999	0.002156580721	-0.00094205	0.0006092999999999999	3.712464899999999e-07	8.874582025000002e-07	0.0008213409999999997	-0.0004618390000000004	6.746010382809996e-07	2.132952619210003e-07	0.000724035	-0.0007253349999999999	5.24226681225e-07	5.261108622249998e-07	0.0	1.0	0.0	0.0
32324.083984375	-184.76171875	1044846405.4289284	34136.8927154541	21996.568359375	20.609375	424.746337890625	483849019.58865744	21715.1875	8.341796875	69.58557510375978	471549368.16015625	1.773392	25.354351	0.27411139	-0.0875328167	-0.028197645	-0.1038743963	-0.08702638609999999	0.0745660213	0.0131919997	-0.08781715640000001	-0.12570181800000002	-0.048164673899999996	0.0153892025	0.0445206994	0.1719212084	0.0448907968	-0.087980037	-0.035381857	0.1008589441	-0.1355651847	-0.0231344367	-0.1232692468	-0.1647128112	0.0164828605	-0.0752559256	-0.0635109597	0.0274750148	-0.0332610832	0.048498862000000004	0.0054408181000000005	0.0190306973	0.0350086593	0.007865125	0.019291223	0.12185465039999999	0.18707004579999997	-0.0029703090000000004	0.0801557431	0.0157064235	0.0651131143	0.1711635146	-0.0589546586	-0.0151011753	-0.0505844342	-0.0980803318	-0.08639176720000001	-0.1136768351	-0.0729462595	-0.015923146200000002	0.0801172833	0.043531194800000006	0.07224820059999999	0.0536231278	-0.081813418	0.009874108000000001	-0.1032373989	0.0762286012	-0.0523323655	0.0050323399	-0.1465255211	0.0048142285	-0.0032697995	-0.1133331029	0.1223360166	0.07989743490000001	0.1200128713	0.0821522942	0.0224801768	-0.1715343938	-0.0567777321	-0.096329258	-0.1059556518	0.0558710525	-0.052633957800000006	-0.0599795292	0.0038523501	-0.0383312996	0.0644461883	-0.0574691894	-0.0598006046	0.0695234299	0.0164101301	-0.040330781600000004	-0.11706287480000001	0.1799686473	-0.0280895277	0.0033678394	-0.0151495827	0.0187025383	-0.130047154	-0.022507659500000003	-0.0209620826	-0.0676006545	0.10704788130000001	0.0181857026	-0.023299809900000003	0.1561880867	-0.0837455709	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.0192832	-0.00956789	0.00037184180224000005	9.15445190521e-05	-0.0260702	-0.2066132	0.0006796553280399999	0.04268901441424	-0.022871400000000004	0.0235676	0.0005554317697599999	0.0005231009379600001	-0.000403911	0.0005381390000000001	2.895935833210001e-07	1.6314409592099994e-07	0.000875236	5.389500000000031e-05	7.660380556960002e-07	2.904671025000033e-09	0.000628815	-9.522000000000004e-05	3.95408304225e-07	9.066848400000006e-09	0.0	0.0	1.0	0.0
32516.71484375	192.630859375	1057336744.2297516	37106.64798355103	21992.5703125	-3.998046875	15.984378814697266	483673148.9502564	21735.369140625	20.181640625	407.2986183166504	472426271.6792336	1.294596	18.508966	0.05243768	0.0265615603	0.1266579564	-0.0066197133	-0.011146657800000001	0.0121411047	0.0811717066	0.056562702699999995	0.10360606900000001	0.0029731627000000004	-0.0336007693	0.0686715547	0.0462586717	0.1183674583	-0.25667925350000004	0.049748149500000005	0.0720173295	-0.0764798448	0.0574066201	0.06533269809999999	-0.039496492700000004	0.0303028681	0.0741671737	0.12812449439999998	0.14020263560000001	-0.0815268627	0.0777059921	-0.019250073	0.0099746005	0.047123459699999995	0.13709075240000002	-0.0078446529	-0.0866910801	-0.020744490900000002	-0.0259399002	-0.0894948743	0.088428959	-0.18481488420000008	0.0373542848	-0.0290916071	-0.037059456	0.035179012	0.0349426376	0.0643902112	0.0822728153	0.1612161452	-0.0390158849	-0.062335492699999995	0.0093973902	-0.1222945156	-0.0088856879	-0.12729138269999998	0.0207621376	0.027249581800000002	0.029247434500000002	-0.0587580646	0.0002221822	0.11856810029999999	0.0839463148	-0.0104123594	0.0902463434	-0.0279602171	0.2125112475	0.1567716824	0.1419553973	-0.0522358432	-0.0507102977	-0.0085862771	0.0683460723	0.043307915700000005	-0.0265283647	0.1780471741	0.0543560845	0.0999229357	-0.10671412710000001	0.0416070782	-0.1076476308	0.0084031186	0.1001074925	0.1007594637	-0.0328039152	-0.010673601100000001	-0.0711063759	-0.0139612875	-0.060690182599999996	0.10114768449999999	-0.1866868405	0.0520615503	0.0084222939	0.0119762578	0.053401744800000005	0.0014872632	-0.0042126752	0.1386403343	-0.1286950815	0.0108567508	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.025014	-0.005730799999999998	0.000625700196	3.2842068639999976e-05	-0.00552097	0.02054923	3.04811097409e-05	0.00042227085359289985	-0.0228198	5.160000000000581e-05	2.662560000000599e-09	0.0005207432720399998	-0.00062141	-0.000217499	4.730581500100001e-08	3.861503881e-07	0.000875236	0.0	7.660380556960002e-07	0.0	0.000324193	-0.000304622	1.0510110124900003e-07	9.2794562884e-08	0.0	0.0	0.0	0.0
32527.291015625	10.576171875	1058024660.8151588	111.85541152954102	21986.326171875	-6.244140625	38.98929214477539	483398538.5360756	21725.564453125	-9.8046875	96.13189697265624	472000150.8068887	1.3422459999999998	19.19022	0.124902309	0.10559013310000001	-0.0296903799	0.0672965512	-0.0496975003	0.0632202104	-0.015736195300000002	0.069528853	0.0502246143	-0.005716795699999999	0.0699183479	-0.0062980143999999995	-0.0683812488	-0.0402044486	0.008084626800000001	-0.0747826211	0.1605345166	0.027125055099999996	0.0019011429	0.0159109342	-0.0787148265	0.006617926	0.052511295599999994	0.0278392742	0.0038464465999999997	0.096694184	-0.0210158311	0.0101890461	-0.0666819955	0.0494753808	0.1346225692	0.16262762279999998	-0.2295778946	0.0580270438	-0.0599546721	-0.0864401934	-0.128870387	-0.0202237576	-0.0904395178	-0.0859702296	0.0767508987	0.046780784699999994	0.06888518639999999	0.1213490979	0.0616323501	0.09650719810000001	-0.133324028	-0.087044623	0.0275195079	0.0591618198	0.024569006400000003	0.0727400858	-0.0434598566	0.069519718	0.053526703099999996	0.031160221000000002	-0.021427806400000003	0.034609465299999996	0.0080404274	-0.0210102848	0.0373144089	-0.0655124742	-0.045603773099999995	0.053621483600000006	0.0747073012	0.17045144469999998	0.021742493199999997	0.0367331739	0.0286869373	-0.059365624400000004	0.054206273799999996	0.0465260721	-0.0003254024	-0.0815262029	0.0448449742	-0.1034689902	-0.1138921999	0.0384661143	0.232116971	0.0053022146	0.0497844847	-0.046577476	-0.1309233033	-0.16079783	0.0167441466	-0.0499163184	-0.0277876333	0.035079595899999996	-0.0706289037	-0.0065151214	0.0479371922	-0.1231210238	-0.001536182	0.09511715039999999	-0.1150192497	-0.0016714082999999998	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-0.0242104	0.0008035999999999982	0.0005861434681599999	6.457729599999968e-07	-0.0229328	-0.01741183	0.00052591331584	0.0003031718239489	-0.000117771	0.022702029	0.0005153821207168409	1.3870008441000003e-08	-0.00213318	-0.0015117700000000002	2.2854485329000005e-06	4.5504569124000014e-06	0.000875235	-1.0000000000157452e-09	7.66036305225e-07	1.0000000000314906e-18	0.0004921190000000001	0.00016792600000000005	2.421811101610001e-07	2.8199141476000017e-08	0.0	0.0	0.0	0.0
32419.583984375	-107.70703125	1051029425.719944	11600.804580688477	21967.873046875	-18.453125	340.517822265625	482587446.2036171	21694.833984375	-30.73046875	944.3617095947266	470665821.6095925	1.541967	22.045649	0.17691157899999999	-0.0181230401	-0.0387419588	-0.0051329736	-0.038700071600000004	-0.1017999568	-0.0174399756	-0.1469901911	-0.0116878869	-0.0101626968	0.0567052075	-0.0470378678	-0.1365598561	0.053644844500000004	0.1224377076	-0.0019795938000000003	0.0199427638	0.1242103799	0.0971452673	-0.1033170699	-0.1190986375	0.0820008737	0.0819836088	-0.005487810500000001	-0.1489303534	-0.045305470800000004	-0.0136039386	0.0576694795	0.021479202200000002	0.08410023	-0.0489601289	0.0040446837	-0.1151882439	-0.1484590342	0.0037928034	0.018583441699999998	-0.0322601968	-0.0540853184	0.0638105643	0.053228476100000005	0.0889657451	0.0661624704	-0.00021093310000000002	0.1585070723	-0.05951299	0.1000969009	0.13887578779999998	0.0105015488	-0.012611337700000001	0.053941215599999995	0.0303070333	0.020627225	0.10496506580000001	0.0599685405	-0.10808903980000001	-0.0102831609	0.1127270668	-0.1136964138	-0.0485135765	0.0605230874	0.10851332710000001	0.055080783099999996	-0.0833191954	-0.09473839279999999	-0.0101094432	0.0343961422	0.0330355363	0.1729993715	-0.1285927473	-0.0394505874	0.1035096258	0.027638698599999997	0.0345736975	-0.075868695	0.0930942125	0.0856537337	0.0073924093000000005	0.0114595535	-0.0255505429	0.0769848903	-0.025321612799999997	0.0232997932	-0.21627587210000002	0.008542675100000001	0.0060597911	0.0301217131	-0.0716457553	-0.0208097374	0.0356306471	-0.054404166399999995	0.012393113600000002	-0.0996849914	0.0396628539	0.0312515167	-0.07132494589999999	1.4476e-06	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.019438	0.0047724	0.000377835844	2.277580176e-05	0.0542069	0.07713969999999999	0.0029383880076099995	0.005950533316089999	-0.0492973	-0.04917952900000001	0.002418626072661841	0.0024302237872899997	-0.00152646	0.00060672	3.681091584000001e-07	2.3300801316000004e-06	0.000579808	-0.000295427	3.36177316864e-07	8.7277112329e-08	0.000477867	-1.425200000000008e-05	2.2835686968899998e-07	2.031195040000023e-10	0.0	0.0	0.0	1.0
32513.44921875	93.865234375	1057124380.100235	8810.682224273682	21982.916015625	15.04296875	226.29090881347656	483248596.5500222	21728.9921875	34.158203125	1166.7828407287598	472149101.484436	1.369355	19.577797	0.12466511000000002	-0.081608241	0.0265107217	-0.08711348740000001	-0.0728586822	-0.001775592	0.0030128505	-0.0643856403	0.0323392209	0.0736936101	0.0240326954	0.0811697232	0.10123048970000001	0.0460748153	-0.07024920429999999	-0.0479873729	0.0202387449	0.027619632999999998	-0.0414496274	0.0275209002	-0.0899685696	-0.024736904	-0.0408656017	-0.08503301640000001	-0.0111944708	0.0352355616	-0.0083330024	0.008961131899999999	0.035463817200000004	0.0418672197	-0.0501559686	-0.0386654907	-0.0474927624	0.043847782599999996	-0.041457767	0.11835324859999999	0.0025110796	0.039333103599999995	-0.0228837944	0.043374576	0.0085103994	-0.0460946541	-0.11846946789999999	-0.196971719	0.0365822934	-0.023379757999999997	-0.0479921624	0.0575240273	0.0369070445	0.016107455700000002	0.0719351512	-0.0773298365	-0.040127696000000004	-0.0759465506	-0.0077164339	-0.003061612	0.0752720797	0.0156503465	0.1076583997	0.0498544238	-0.0341856879	0.065401479	0.046594854500000005	0.0845208633	-0.0071900813	-0.026535488399999998	0.0276346373	-0.0004342115	0.013045938	-0.0809134086	0.0620430543	-0.06581167019999999	-0.025378703	0.0164053449	-0.0330491195	0.0153704355	0.0460782392	0.0264093863	-0.046212890300000004	-0.024349817599999997	-0.0145929781	-0.08525886419999999	0.0313459978	-0.0392244777	0.0625335182	-0.1356015263	0.0002090766	-0.048291002	-0.0211114133	0.0302104633	-0.0986350257	0.1056457819	-0.0963966203	0.023913112200000003	0.0370407624	-0.0417067523	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.026859	-0.007420999999999997	0.0007214058809999999	5.5071240999999954e-05	-0.00647201	-0.06067891	4.188691344010001e-05	0.0036819301187881	-0.0304028	0.018894499999999998	0.0003570021302500001	0.00092433024784	-0.000947764	0.0005786960000000003	3.3488906041600015e-07	8.982565996959999e-07	0.000405091	-0.000174717	1.64098718281e-07	3.0526030088999996e-08	0.0004778680000000001	1.0000000000699551e-09	2.2835782542400012e-07	1.0000000001399106e-18	0.0	0.0	0.0	0.0
