onset	duration	trial_type	response_accuracy	response_time	response_hand
8.0365	6	active_change	correct	1.783999999999999	right
20.0529	6	active_change	correct	1.7752999999999979	right
26.0611	6	active_nochange	correct	1.1869000000000014	left
36.0775	6	passive	n/a	2.0381999999999962	right
42.0857	6	active_change	correct	1.3437999999999946	right
52.1022	6	active_nochange	correct	1.516999999999996	left
60.1186	6	active_change	correct	1.2593999999999994	right
66.1268	6	active_nochange	incorrect	1.5489999999999924	right
72.135	6	active_change	incorrect	1.1676999999999964	left
78.1432	6	active_change	incorrect	1.3083000000000027	left
86.1597	6	active_nochange	incorrect	1.3654999999999973	right
92.1679	6	active_nochange	incorrect	1.2091999999999956	right
100.1844	6	active_nochange	correct	1.2533999999999992	left
106.1926	6	passive	n/a	1.3220000000000027	left
112.2008	6	active_change	incorrect	1.428699999999992	left
118.209	6	active_nochange	incorrect	1.2342999999999904	right
126.22540000000001	6	passive	n/a	0.19169999999999732	left
134.2419	6	active_nochange	incorrect	1.3049000000000035	right
140.2501	6	active_nochange	incorrect	1.5685000000000002	right
150.2666	6	active_nochange	incorrect	1.3757999999999981	right
156.2748	6	passive	n/a	1.3233999999999924	left
162.283	6	passive	n/a	1.3060000000000116	left
172.2994	6	active_change	correct	1.337299999999999	right
180.3159	6	active_change	correct	1.2495999999999867	right
188.3323	6	active_nochange	correct	1.5398999999999887	left
194.3405	6	active_change	incorrect	1.3496000000000095	left
204.357	6	passive	n/a	1.43780000000001	left
210.3652	6	active_nochange	incorrect	1.3504000000000076	right
216.3734	6	active_change	incorrect	2.0260000000000105	left
222.3816	6	active_change	incorrect	1.2646000000000015	left
228.3898	6	active_nochange	incorrect	1.22229999999999	right
238.4062	6	active_change	incorrect	1.437599999999975	left
244.4144	6	active_change	incorrect	1.3071999999999946	left
252.4309	6	active_change	incorrect	1.4105000000000132	left
258.4391	6	active_change	incorrect	1.2321000000000026	left
264.4473	6	active_nochange	incorrect	1.2157000000000266	right
272.4637	6	passive	n/a	1.3320999999999685	left
280.4802	6	passive	n/a	1.3512999999999806	left
296.4965	6	active_nochange	incorrect	1.2945999999999458	right
302.5047	6	active_nochange	correct	1.6311999999999784	left
