csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_derivative1_power2	white_matter_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_power2	trans_y_derivative1_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15
36215.26953125	n/a	n/a	1311545747.2210846	22648.724609375	n/a	n/a	512964726.4313088	22832.3203125	n/a	521314850.8526001	n/a	n/a	n/a	n/a	-0.0632533754	-0.06267259	0.0437164188	0.0594241004	-0.1144477958	0.043213791900000006	-0.05913465320000001	0.0800616084	-0.0129924473	-0.0196765334	0.0370743127	-0.0981573144	0.0104791925	-0.09472251400000001	0.0297054964	-0.0785572499	0.0370507848	-0.042874128600000005	0.21380553100000002	-0.1198263514	0.1895126922	-0.1683465044	0.0329106832	-0.0040020394	0.0151901711	-0.0964287268	0.2418993045	-0.0377115555	0.005986650600000001	-0.0664451724	-0.0585912815	0.1231791183	-0.054813882300000005	0.095412321	-0.0931113038	0.09382730880000001	-0.0427949217	0.028280720699999998	-0.071168105	-0.060824846900000014	0.0657182509	-0.060597413600000004	0.0922063984	-0.0100747836	0.0526861386	-0.030106264599999998	0.0374773026	-0.0598819938	0.2682119317	0.0694243861	-0.2243450963	0.0096083096	-0.0405540857	0.0044295721	-0.0551022804	0.09782426429999999	-0.0446642508	0.028931760499999997	-0.014170698300000001	0.1203872701	-0.16744460390000002	0.1217078847	0.1216831682	0.1216419777	0.06376169999999999	n/a	n/a	0.004065554386889999	-0.0372884	n/a	0.00139042477456	n/a	-0.126805	n/a	n/a	0.016079508025	0.00149328	n/a	n/a	2.2298851584e-06	-0.0	n/a	n/a	0.0	0.0	n/a	0.0	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36129.796875	-85.47265625	7305.574966430664	1305362222.2287598	22645.818359375	-2.90625	8.4462890625	512833089.1658059	22789.98046875	-42.33984375	519383209.76600647	1792.662368774414	1.2017950000000002	22.083097	0.13637548	-0.0859014981	-0.0629945683	0.0153112447	0.0038046343	-0.0392333129	0.1509558991	-0.047808980099999995	0.1307546573	0.0639132083	-0.0786192805	-0.0304577164	-0.1244200385	-0.0231474537	0.0819775496	0.0453440059	-0.0242166415	0.1259487537	0.0374314025	0.101581702	-0.1497874271	0.0042041286	0.0206897079	0.19822567929999999	0.009352666400000001	0.0318198419	-0.0569885819	0.0778898365	0.0346971862	0.11834171210000001	-0.0914903025	-0.059881884800000014	0.0336417571	-0.050568097699999995	0.0703347415	-0.029852609900000007	0.015102648	-0.1634973397	0.0198382155	-0.1346116152	-0.09139415460000001	-0.0514070833	-0.1583938936	0.0626108433	0.0766076845	-0.0252302601	0.1293426943	0.0242627598	0.0707898756	0.08740250150000001	-0.0726242294	-0.032582989	0.0858517554	-0.14940784699999998	0.0333590365	0.031024924900000007	0.1438181222	-0.012586129599999999	0.06715310440000001	-0.008566450500000001	0.13330460130000002	0.09341891210000001	0.1216419777	0.12141962949999999	0.12104935019999999	0.0475541	-0.016207599999999992	0.00026268629775999964	0.00226139242681	-0.00697752	0.03031088	4.86857853504e-05	0.0009187494463744	-0.126907	-0.000101999999999991	1.0403999999998162e-08	0.016105386649	0.000526165	-0.000967115	9.35311423225e-07	2.76849607225e-07	0.000254779	0.000254779	6.491233884100001e-08	6.491233884100001e-08	0.0005732059999999999	0.0005732059999999999	3.2856511843599995e-07	3.2856511843599995e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36147.15625	17.359375	301.347900390625	1306616904.961914	22608.8515625	-36.966796875	1366.5440711975098	511160168.9751587	22763.96875	-26.01171875	518198273.25097656	676.6095123291017	1.184884	21.772358	0.39942312	-0.0793647034	-0.12267180820000001	0.1681195018	-0.0218706142	-0.1493408971	0.0202197764	-0.08406585779999999	0.1483898319	0.0006015752	-0.1476900052	-0.0184968153	-0.11987376	-0.0218622012	-0.125678712	0.0137938875	-0.0018481408	0.034481602400000005	0.015281160700000001	0.10243697289999999	-0.1544370312	0.1649477806	0.0154565794	-0.08590278900000001	-0.059700334800000004	0.0067617566	-0.0645061142	0.007451285500000002	0.08849607529999999	-0.0609676287	-0.1232865216	-0.1058667817	0.0813832513	0.1223119748	0.12002014720000001	-0.021279681499999998	0.14054915210000002	-0.029132407000000006	0.0731804994	-0.16912873309999998	-0.1267187458	-0.021590868	-0.08408375439999999	0.12753145289999998	-0.0528393262	-0.0222469969	-0.029796982000000007	0.0806217433	-0.0165939025	0.1412062975	-0.0329018876	-0.132438735	0.0446253467	0.06860186530000001	0.1155623936	-0.0636280056	0.042358445599999996	-0.09081637320000001	-0.0827313314	-0.0005345797	0.0045821414	0.1455762833	0.1215101995	0.120893123	0.1198669825	0.0341264	-0.0134277	0.00018030312729000006	0.00116461117696	0.1023	0.10927752	0.01046529	0.0119415763773504	-0.230148	-0.10324100000000001	0.010658704080999998	0.052968101904	0.00190218	0.001376015	1.893417280225e-06	3.6182887524e-06	-0.0006561210000000001	-0.0009109	8.297388100000001e-07	4.304947666410001e-07	-0.000609417	-0.0011826229999999998	3.71389079889e-07	1.3985971601289994e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36440.625	293.46875	86123.9072265625	1327919150.390625	22636.32421875	27.47265625	754.7468414306641	512403174.1363678	22790.640625	26.671875	519413300.0979004	711.388916015625	1.180893	21.699018	0.28479597	0.0025766374	-0.094075014	0.0563442554	0.046389115700000004	-0.09705585259999999	0.0296695796	-0.0637256913	0.1492679847	0.0191703444	0.0304725989	0.0487536754	0.0315892481	-0.062495223600000004	-0.0467971075	0.026121491200000003	0.0310747383	0.0972226709	-0.0322777096	0.108304055	-0.0616500133	0.0767016115	-0.0132917229	0.027694467799999997	-0.062400301100000014	-0.076242778	-0.14905209630000002	-0.1681137147	0.10191008289999999	-0.198128663	-0.010399484799999999	-0.10685905789999996	0.19887574460000002	-0.0681704418	0.1332460138	-0.06492669940000001	0.07453608469999999	-0.0563308343	0.0273815066	-0.1532475836	0.041120752999999996	0.0047981674	-0.0189224053	0.0141821554	-0.026327653	0.0066534283	0.046767497000000005	-0.0078711688	0.08136804660000001	0.1315925618	0.0043332716999999995	-0.0611748186	-0.0091240299	-0.023362874300000003	0.0319068829	0.1050793443	-0.05994915610000001	-0.1053736587	-0.261244572	0.028339733	-0.0757815974	0.0192303876	0.1213126213	0.12010478890000001	0.1181006348	0.0505116	0.016385199999999996	0.00026847477903999993	0.0025514217345599995	0.00452843	-0.09777157	2.05066782649e-05	0.0095592799002649	-0.106716	0.123432	0.015235458623999996	0.011388304656	0.00145541	-0.00044677	1.996034329e-07	2.1182182681000004e-06	-0.00054779	0.00010833100000000003	1.1735605561000007e-08	3.0007388410000004e-07	-0.000220374	0.00038904300000000005	4.8564699876e-08	1.51354455849e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36036.46484375	-404.16015625	163345.43190002438	1298626798.4348295	22566.26953125	-70.0546875	4907.659240722656	509236520.55702215	22630.10546875	-160.53515625	512121673.5267487	25771.536392211914	1.096718	20.152288	0.154775575	-0.0970913998	-0.0432349809	-0.0173087956	-0.0875115786	-0.0626487703	-0.0369591318	-0.10072994880000001	0.1232563556	-0.014602286	0.0165242273	0.0784262984	0.024612000800000002	-0.0034476503	0.0873936539	-0.14084978880000001	-0.0202577925	0.1629452428	0.19823519899999997	-0.0212807364	0.0105644514	0.0397423917	0.0840247202	-0.0099404427	0.1978231052	-0.1566223565	-0.08828438029999999	0.0081870162	0.2235714506	-0.0566437587	-0.1026844246	-0.029593361800000002	0.0497888566	-0.0718325922	0.14610088640000002	0.0674427365	0.07547533320000001	0.0054443318000000004	0.08655361369999999	-0.14912629789999998	0.0370431024	0.035679975	0.0464612643	-0.014532963999999999	0.1673145982	0.1609298686	0.077907215	0.10261885039999999	0.0905129576	-0.0524733396	-0.0247264221	0.053480876600000005	-0.02242013	0.163028725	-0.0444061942	0.137043059	0.15676735949999998	-0.24440647079999997	0.0275585729	0.152819689	-0.06970515320000001	-0.1017193252	0.12104935019999999	0.11905633460000001	0.11575891279999999	0.0473883	-0.0031232999999999955	9.755002889999972e-06	0.00224565097689	0.08083519999999997	0.07630676999999997	0.006534329559039995	0.005822723147832895	-0.0596717	0.0470443	0.0022131661624900005	0.00356071178089	0.00127014	-0.00018527000000000018	3.4324972900000064e-08	1.6132556195999995e-06	-0.000357369	0.00019042100000000005	3.6260157241000013e-08	1.2771260216099999e-07	-3.00409e-05	0.0001903331	9.0245567281e-10	3.622668895561e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36086.4453125	49.98046875	2498.0472564697266	1302231535.2920532	22546.751953125	-19.517578125	380.9358558654785	508356023.635746	22569.91015625	-60.1953125	509400844.4611969	3623.4756469726562	1.3009879999999998	23.905785	0.22809936	-0.0766844282	0.057267104900000004	-0.12066335560000001	-0.1022211643	0.0011968033	-0.0754554096	-0.0673535862	0.10844502460000001	0.0248671007	0.0780965815	0.1401875468	0.1400180131	-0.0005390097	-0.0112867954	-0.0367090969	-0.0158526675	0.0055645955	-0.0705196479	-0.0022593807	0.064085116	0.0881202859	-0.0110507026	0.1634633948	0.08461968660000001	-0.0889606602	0.053619714400000004	0.0928779155	-0.0652429381	0.0411467152	-0.0623631896	0.0159994878	-0.0666221111	-0.1305579433	0.15865057330000001	0.1041816892	0.0182709123	0.037458962799999995	0.0472246651	-0.1138566007	0.1075786033	0.1000316017	0.0174006072	-0.1135503764	-0.027683480400000002	0.062085168499999996	-0.042067859900000004	-0.0682125946	0.0354280614	-0.0670274238	0.1770549397	-0.0325331173	0.0647338808	-0.0871294458	0.0396904139	0.0697445503	0.0732527642	0.0147379566	0.0666772652	-0.1307341024	0.0436091565	-0.0734903932	0.1207205288	0.11775003070000001	0.11285322490000001	0.0473856	-2.7000000000013125e-06	7.290000000007089e-12	0.00224539508736	0.0029615	-0.07787369999999996	8.770482249999997e-06	0.006064313151689994	-0.027689	0.0319827	0.0010228930992900002	0.0007666807209999999	-0.0008294039999999997	-0.002099544	4.408085007935997e-06	6.879109952159995e-07	-0.000594571	-0.000237202	5.6264788803999994e-08	3.53514674041e-07	-5.81001e-05	-2.80592e-05	3.3756216200100004e-09	7.873187046400001e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36059.3203125	-27.125	735.765625	1300274581.399475	22533.837890625	-12.9140625	166.77301025390625	507773850.08096695	22559.205078125	-10.705078125	508917733.7569008	114.59869766235352	1.163614	21.381516	0.12255360500000002	-0.09158625199999999	-0.039255855	-0.2444957799	-0.1319304819	-0.0242138503	-0.0950916433	-0.056884037900000003	0.0422173719	0.1068912498	0.029423540499999998	0.1079016688	0.09218898140000001	-0.0082493833	0.033356229700000004	-0.20006734710000001	-0.1209728159	0.0027043365999999997	-0.0129127808	-0.0356291804	0.025245813	-0.043694514500000003	0.12174664240000001	0.0760110972	-0.0353592503	-0.1191790593	-0.058943609	-0.047939768099999995	-0.0650826363	0.0676610777	-0.0711743334	-0.0716215026	-0.181689558	-0.1368692315	0.1918586768	0.133952465	0.0625212319	0.0449746695	0.0621549808	-0.044426662400000004	0.0806398679	0.0640749849	-0.0608421882	-0.0509846046	0.059233515599999995	0.1978817394	-0.0652644138	-0.0073039069	0.0421184887	-0.13119106960000002	0.032741768	0.0846075941	-0.059366688499999994	-0.023150091600000002	0.114029739	0.09763128160000001	0.0327779333	0.1211844369	-0.038583664100000005	-0.054144331100000005	0.050472205199999995	0.1312134042	0.120326335	0.1161887065	0.1093977275	0.0600036	0.012617999999999996	0.00015921392399999992	0.00360043201296	-0.0664118	-0.06937330000000001	0.0044105271792400005	0.0048126547528900025	-0.0421522	-0.014463200000000002	0.00020918415424000007	0.0017768079648399998	-0.000674922	0.00015448199999999973	2.386468832399992e-08	4.5551970608400003e-07	-0.000235692	0.000358879	1.2879413664100002e-07	5.555071886400001e-08	-6.67212e-05	-8.621099999999996e-06	4.45171852944e-09	7.432336520999997e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
36048.91015625	-10.41015625	108.37135314941406	1299523923.4533846	22532.974609375	-0.86328125	0.7452545166015625	507734944.7467384	22614.046875	54.841796875	511395116.06469727	3007.6226844787598	1.041259	19.133234	0.09960234	-0.1000346834	-0.0482530351	-0.1851991909	-0.1464370314	-0.023690305699999997	-0.0701162988	-0.0072742942000000015	0.009197126600000001	0.0805043902	0.11791680630000001	-0.0591791971	0.04210997019999999	-0.0732809764	0.1303219143	-0.0800611603	-0.0435245108	0.037904423799999996	-0.011981866899999999	0.0622286168	0.1431647034	-0.1901702703	0.010437451300000001	-0.0469556441	0.0326500638	-0.012214646200000002	0.0339225829	-0.031101203199999997	-0.1078497702	-0.026115231800000003	-0.0792189137	-0.0618688464	-0.10034982529999999	-0.1401167259	-0.0768241841	0.143656212	0.069426725	0.04741016730000002	0.022603927599999997	-0.0062721618	0.1436969629	-0.0603123067	-0.0146020721	-0.031469282700000004	0.0395875028	0.0993626563	0.088972704	0.0057425272	0.0800152866	-0.0213233553	0.0251878287	0.1750999084	-0.0856067975	-0.0264570966	-0.11550499189999999	0.0561816135	-0.0444772129	0.1272095793	0.034700704	-0.0354614573	0.0139190053	0.058042068899999986	0.1198669825	0.1143757435	0.10540925529999999	0.062548	0.002544400000000009	6.473971360000046e-06	0.003912252304000001	-0.0546475	0.011764300000000005	0.0029863492562499996	0.00013839875449000012	-0.0533496	-0.011197399999999995	0.0001253817667599999	0.00284617982016	0.000200312	0.0008752339999999999	7.66034554756e-07	4.0124897344000006e-08	-0.000314821	-7.912899999999994e-05	6.261398640999991e-09	9.911226204099996e-08	-0.000594283	-0.0005275618	3.531722840890001e-07	2.7832145281924e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35971.87109375	-77.0390625	5935.017150878906	1293975509.9853668	22562.265625	29.291015625	857.9635963439941	509055830.13305664	22674.302734375	60.255859375	514124004.49008566	3630.768589019776	0.9275310000000002	17.043463	0.09593531000000002	-0.1405151076	-0.0200650209	-0.0656026446	-0.1422074095	0.014588869499999999	0.1314628274	0.0861694111	-0.0233066793	0.054161948	0.1592500281	-0.1028854504	-0.0195084424	-0.0612049592	0.054152009699999996	-0.0829908136	-0.0863238357	0.08751131460000001	0.0337462032	0.027084569399999998	0.09261286880000001	0.0085278657	-0.08965854640000001	0.014755931299999999	0.0015740418	0.0241513858	0.0340171608	-0.0084964655	0.081446697	-0.0961168229	-0.1399385457	-0.0155981049	-0.0356529257	-0.0837703821	-0.1074027016	0.12915221300000002	0.0068168617	-0.131680474	-0.1079312726	0.0623042847	0.1417064841	-0.1129644544	-0.0139934114	0.0840073054	0.059588878399999996	0.1359949127	0.0254311298	-0.0042303489	-0.0022415052	0.041372501	-0.018166673799999998	0.03679771	0.045022857400000005	-0.0009117371000000001	-0.13975127810000001	0.0331175312	-0.07423435980000001	-0.1232510859	-0.0184976308	-0.049363002999999996	0.0405566521	-0.0165998769	0.11934271980000001	0.112315068	0.1009072399	0.0550093	-0.0075387000000000015	5.683199769000004e-05	0.003026023086490001	0.00951886	0.06416636	9.06086956996e-05	0.0041173217556496	-0.07191619999999999	-0.018566599999999992	0.0003447186355599996	0.005171939822439998	0.000313585	0.000113273	1.2830772529e-08	9.8335552225e-08	-0.000314821	0.0	0.0	9.911226204099996e-08	-0.000594283	0.0	3.531722840890001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35914.0546875	-57.81640625	3342.736831665039	1289819324.0967407	22586.125	23.859375	569.269775390625	510133042.515625	22736.6640625	62.361328125	516955892.690979	3888.935245513916	0.868526	15.959245	0.08026545999999997	-0.1485962562	0.0235298639	0.0052840365	-0.08568548529999999	-0.0194892264	0.0322881085	-0.037071296499999996	-0.0076441728000000006	-0.0741926066	0.0207317435	-0.1290418166	-0.1326054744	-0.0489235288	-0.07488591	-0.0023548872	0.0227831357	-0.0065836586	-0.07604454299999999	0.0396332015	0.0070612339	0.1263481253	-0.1055638591	0.0427136552	-0.0824063169	0.007001772900000001	0.089043766	-0.1562965694	-0.1121224002	0.1647768446	-0.1401785399	0.0417117032	0.013000245	-0.0323356818	-0.0669085551	0.0606261851	0.027002017000000003	-0.0202661219	0.0390419547	-0.008832550500000001	0.0092178168	-0.091224025	0.0209005077	0.1685432735	-0.0416458052	-0.0477098332	-0.0587600636	-0.0377089162	0.0002542747	0.0798919673	0.0813895742	-0.153600661	0.1521102091	-0.0016845475	-0.0166092311	0.0551502967	-0.0798213922	0.18284343760000002	0.0695935879	0.0772083649	-0.0707186748	0.0947279399	0.11875383099999999	0.1100111431	0.0959136145	0.0587024	0.0036930999999999978	1.3638987609999985e-05	0.00344597176576	-0.023305000000000003	-0.03282386	0.0005431230250000002	0.0010774057852996	-0.0928981	-0.020981900000000026	0.00044024012761000107	0.008630056983610001	-0.000141747	-0.00045533199999999997	2.0732723022400006e-07	2.0092212009000003e-08	-0.000314821	0.0	0.0	9.911226204099996e-08	-0.000594283	0.0	3.531722840890001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
