csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	cosine00	cosine01	cosine02	cosine03	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_power2	rot_y_derivative1_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08
33687.67578125	n/a	n/a	1134859499.5426178	23246.861328125	n/a	540416561.6090736	n/a	22267.46875	n/a	495840164.53222656	n/a	n/a	n/a	n/a	-0.0868884733	-0.1226487546	-0.0320371481	0.0652899807	-0.0773216897	-0.0776998857	-0.024573083500000002	0.0478289317	-0.0481939357	0.0308053861	-0.08582118150000001	0.0733122787	-0.0070580669	0.043787594299999996	-0.0060833193999999995	0.0359434206	-0.0388829274	0.0398726628	-0.0668728812	0.033273795099999996	-0.15749438640000002	0.08210311320000001	-0.082516991	0.0809523311	0.0902272409	0.0539724388	-0.0552211422	0.0057216054	-0.014221276000000001	0.1275981734	-0.13553311	0.007499986700000002	-0.1256180566	0.0268964117	-0.0529858425	0.0225507185	-0.0532311395	0.0824253328	-0.0284435673	0.0386917948	-0.0496567909	0.06389121219999999	0.1942055502	-0.0366615044	-0.11301404640000001	0.0863518635	-0.0214733291	0.1261817315	-0.0959653033	0.1152749583	-0.0687198895	0.040886185	-0.070107609	0.0299177485	-0.0441174005	0.0724538983	-0.0276416782	-0.0630850431	0.005450573	-0.009306614	0.1035205723	-0.0120272279	0.0297824224	-0.0748737496	0.021173563700000002	-0.0630251426	0.05004277	-0.1121454149	0.054547001500000004	-0.0160828878	-0.1308733654	-0.0471271687	0.013831158100000001	-0.058199895	0.0267317609	-0.0654124622	0.14551399869999998	-0.0542770588	0.10111135869999999	-0.0810066601	0.0020083285	-0.0232018525	0.0130749455	-0.0680530764	0.054412194000000004	-0.004369062700000001	0.0789478134	0.039104231	-0.0266509033	0.1764856373	0.026361679	-0.1193636184	0.111798011	0.11178184769999999	0.1117549107	0.1117172025	-0.0185794	n/a	n/a	0.00034519410436	8.102289999999999e-05	n/a	n/a	6.564710324409999e-09	0.07545119999999997	n/a	n/a	0.005692883581439995	0.000995574	n/a	9.911675894760001e-07	n/a	-0.000140216	n/a	1.9660526656e-08	n/a	-0.000833498	n/a	n/a	6.94718916004e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33459.96875	-227.70703125	51850.49208068848	1119569508.7509766	23226.44921875	-20.412109375	539467943.3111725	416.6542091369629	22231.32421875	-36.14453125	494231776.5191803	1306.4271392822266	1.429904	20.426102	0.15342882289999998	-0.009080662	0.0283528972	0.100353651	0.1619244294	0.11183265349999999	0.0289449654	0.17106343429999998	0.0386546737	-0.0341950241	0.0178265857	0.10103526460000001	0.14144639009999999	0.0608021784	0.053533508099999995	0.030337623900000006	0.07211184429999999	0.05438954360000001	0.0412730336	0.0248618252	0.1178683605	0.0832414519	-0.0676514429	-0.013826903500000001	0.0033927582	-0.006168395300000001	0.0237781142	-0.19696403559999998	-0.025266861600000003	-0.0402839021	-0.0055028835	0.1141244383	-0.046825015899999996	-0.0746094266	0.14318172869999998	-0.0292225698	-0.08816847369999999	0.028120355	-0.09215221369999999	-0.0680293804	0.0760316781	-0.0806314549	0.0032455109000000004	0.057432680199999996	0.1428529119	0.0005448666000000001	0.030112650600000002	0.0326123751	-0.009718752399999999	0.187696188	0.0545253709	0.0463640704	0.0631758353	0.035025964799999997	-0.17748439300000002	-0.0171300719	7.11429e-05	-0.055054083600000005	-0.1395430632	0.0558178892	-0.0372389639	0.0125750355	-0.0773225321	-0.030862880899999997	-0.068797021	0.11642511380000001	0.0259470903	0.0252365751	0.1280895832	-0.00400103	-0.0150438826	0.0228966079	-0.057609635	-0.0898447785	-0.1500131922	-0.032907485	-0.1111980059	-0.0489896742	0.151495934	-0.0018507778	-0.0761701509	0.0595211728	0.1136037682	0.132065669	0.021917629700000003	-0.019647323799999998	-0.1447308179	0.07577793719999999	-0.1032314408	-0.0643353158	-0.0456829574	0.035178061499999996	0.0366037071	0.1117549107	0.11160948820000001	0.1113672575	0.11102842880000001	-0.0187656	-0.00018619999999999748	3.467043999999907e-08	0.00035214774335999983	-0.016011400000000002	-0.016092422900000004	0.00025896607479244455	0.00025636492996000004	0.158045	0.08259380000000002	0.006821735798440004	0.024978222025	0.00177204	0.0007764660000000001	3.1401257616e-06	6.028994491560001e-07	7.405999999999998e-23	0.000140216	5.4848835999999976e-45	1.9660526656e-08	-0.0006590519999999999	0.00017444600000000008	3.0431406916000024e-08	4.343495387039999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33272.6640625	-187.3046875	35083.045959472656	1107070173.815979	23200.6640625	-25.78515625	538270812.940979	664.8742828369142	22237.974609375	6.650390625	494527514.72720724	44.22769546508789	1.307598	18.678961	0.140382877	0.0882056311	0.07000111519999999	0.0511844082	-0.037659433	0.0052010389	0.08900560910000001	0.0466957973	-0.0191529878	-0.070307696	0.0391691725	0.0645656336	-0.0432827227	0.023864534399999998	-0.0297058363	0.0492961333	0.0410403159	0.010623093500000002	0.0474487528	-0.1304143408	0.048032840800000004	-0.0601570404	0.0490368993	0.0643169832	-0.1012953791	0.059341585599999996	-0.07899618259999999	-0.1325882147	0.2640944927	-0.0753097277	0.0204247548	-0.09540280400000001	0.00851668	0.09485189220000001	-0.0620259106	-0.1683545394	0.0912173793	-0.0459395054	-0.0691495365	-0.1511390399	-0.075360118	-0.0069126045	-0.0409501001	-0.015154683300000001	-0.0646176729	0.11565769279999999	-0.0387187298	0.0024056614	-0.0366587734	-0.0404203176	0.0713062512	-0.0456246853	0.060032213499999994	0.0814340221	-0.0518360775	0.0101380534	0.0295584014	-0.0690245533	0.0502764328	0.0347437125	-0.0021461785	-0.0390267389	-0.049628109100000005	-0.046799679000000004	-0.0700978313	0.024243414700000004	-0.10652160769999999	0.0870375294	-0.1102049616	0.0213659963	0.0193335372	-0.0015206413	-0.08744409410000001	-0.0920738528	0.0559345662	-0.2448309597	-0.031028556000000002	0.14224611439999998	-0.06819839	0.024974664700000003	0.141034239	-0.141844627	0.1535323077	0.0406640698	-0.0849707907	0.08886527890000001	-0.0701376636	-0.0999436907	-0.0175090966	0.0379193691	-0.00012577459999999998	-0.12692738609999998	0.0359191749	0.11166872679999999	0.111265035	0.1105932959	0.1096551279	-0.018502900000000003	0.0002626999999999942	6.901128999999693e-08	0.0003423573084100001	-0.00015162299999999998	0.015859777000000002	0.00025153252648972904	2.2989534128999997e-08	0.0905644	-0.0674806	0.004553631376359999	0.008201910547359997	0.00142298	-0.00034906	2.0248720804e-06	1.2184288359999998e-07	-0.000464601	-0.000464601	2.1585408920100002e-07	2.1585408920100002e-07	-0.00033711699999999995	0.000321935	1.0364214422499997e-07	1.1364787168899994e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33526.73046875	254.06640625	64549.73878479004	1124041655.9242096	23192.990234375	-7.673828125	537914796.0118141	58.88763809204102	22241.37890625	3.404296875	494678935.6513825	11.589237213134766	1.201129	17.158062	0.12776452300000002	-0.1119025346	0.083222126	-0.0851878531	-0.024051362000000003	0.051804365899999996	0.0508285846	0.058760793	-0.0292745831	-0.015817154	0.091982762	-0.1198497948	0.0216523092	0.0849791359	0.0014371422	0.10140873630000001	-0.0123054861	0.1449258285	0.0809172844	-0.18758933120000001	0.11625577109999999	-0.0902700511	-0.1503899992	-0.050460770300000006	-0.0420981638	0.0006141380000000001	0.0555886171	0.0709139262	0.1531232767	-0.0100426583	-0.0759861863	0.0439391304	-0.0472022956	-0.024439993599999998	0.0329470627	0.030663733199999998	-0.0393467644	-0.0288516627	-0.054460843499999995	-0.012418198200000001	0.0660216473	0.1196448104	-0.0323329418	0.019116481	0.0758411871	-0.1012176414	-0.0744133766	0.12191922820000001	-0.0171281213	-0.042637836299999995	0.004571601	0.11833377240000001	0.030766757000000002	0.06795484639999999	-0.0318844354	0.033542692	0.0601449015	-0.1047628772	0.050805105999999996	0.041551296	0.0126844417	0.0248102506	-0.0632847746	-0.010985605700000001	-0.0268882933	0.1605407266	-0.0262514256	0.2520678884	0.0027143338	0.17241361510000006	0.0294695642	0.0043046509	0.07514878679999999	0.069794828	0.0094710949	-0.1342112908	0.0429590045	-0.0709892538	0.0860066099	-0.028217075600000002	-0.0231765886	0.0316674097	-0.0419473182	0.0245219678	-0.0353207227	-0.1331612785	0.054644795	-0.0384916515	-0.1423020758	-0.0175871109	-0.0021045804999999997	0.0536162968	0.10026583160000001	0.1115394925	0.1107490191	0.1094357105	0.1076057667	-0.0185296	-2.669999999999756e-05	7.128899999998696e-10	0.00034334607616000003	0.0495667	0.049718323	0.0024719116419323287	0.00245685774889	0.117999	0.027434600000000017	0.0007526572771600009	0.013923764001000002	0.0007521339999999999	-0.000670846	5.65705553956e-07	4.50034355716e-07	-0.000177625	0.000286976	3.1550640625e-08	8.2355224576e-08	-0.000283241	5.3875999999999956e-05	2.9026233759999955e-09	8.0225464081e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33396.4765625	-130.25390625	16966.080093383793	1115324646.7896118	23189.990234375	-3.0	537775647.0704079	9.0	22242.064453125	0.685546875	494709431.1369667	0.4699745178222656	1.113341	15.90401	0.08793480000000001	-0.0124331199	-0.0181104305	-0.0996561143	0.1675419007	-0.014135205500000001	0.07115725519999999	0.059754925	-0.0305907724	-0.1082955551	0.030376205400000002	-0.1567411049	0.0712979161	0.0317570592	0.0023668634	0.0488877856	-0.056434169699999995	0.0929627923	-0.07156523620000001	0.10669811380000001	0.024028948799999998	-0.0070862903	-0.023549492999999998	-0.009518	-0.154859907	-0.0357239848	-0.1120981085	-0.050211360499999996	0.0199797886	-0.0748846846	-0.08782277210000003	0.053508662699999994	-0.1495367313	0.1323373745	-0.13336798490000001	-0.0687765318	-0.0668585855	0.015320281299999999	0.0788868144	-0.0496953949	-0.1168148783	0.0673222776	-0.10011873689999999	-0.034334912599999996	-0.0636999375	-0.034913079799999996	0.0097094045	0.0778561585	0.1671670444	0.0253630187	0.078441175	-0.0060103567	-0.24778317	0.0806082038	-0.037551466	0.055941136399999994	0.15154565720000002	-0.0541255676	-0.0119979812	-0.0076537085	0.0002866946	0.00014784610000000001	-0.0021028788	0.0411920888	0.10620487279999999	0.136393899	0.16914543199999998	-0.0522982691	-0.0406403591	0.0930279439	-0.0641597024	0.0523041779	-0.081326849	-0.10950762230000001	0.0194701647	-0.1130492798	-0.014364676699999999	-0.0584816392	0.0756108592	-0.0751403992	0.2282592542	-0.0152202755	-0.10191473720000001	0.0303713126	0.044965445	0.11503139130000001	0.0496805388	-0.11112671699999999	-0.038733942599999995	0.060568960899999996	0.0093881081	-0.029973260499999998	-0.052997818099999996	0.1113672575	0.1100622363	0.1078985167	0.1048929802	-0.0185188	1.080000000000178e-05	1.1664000000003846e-10	0.00034294595344	0.0244572	-0.0251095	0.0006304869902499997	0.0005981546318400001	0.0838809	-0.03411810000000001	0.0011640447476100007	0.0070360053848099995	0.000995682	0.00024354799999999998	9.913826451239999e-07	5.9315628304000006e-08	-0.000479425	-0.0003018	2.29848330625e-07	9.108323999999999e-08	-0.000311821	-2.858e-05	8.168164000000001e-10	9.7232336041e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33255.66015625	-140.81640625	19829.260269165043	1105938932.4279938	23217.689453125	27.69921875	539061103.5417519	767.2467193603516	22238.884765625	-3.1796875	494567995.61874765	10.11041259765625	1.166189	16.658945000000006	0.04129395	0.0766314726	0.0360796169	0.0294401976	0.0774714752	0.1101375331	0.0532033869	0.10945882550000001	-0.016937471399999997	-0.0944838854	-0.0268826013	0.053243589	0.057607606900000004	0.031388221200000004	0.0863196631	0.1090494502	-0.0030227521999999997	-0.0761922697	0.0220051331	0.0749955899	-0.0508672668	-0.0014728123	-0.1563973676	-0.0766766893	-0.0071472498	0.0782134401	0.095756483	-0.071084565	-0.088427812	-0.005955971500000001	-0.0704105013	-0.0002264316	-0.0778820853	0.1149776272	0.07788894190000001	-0.0869939453	-0.098316482	0.0629505338	-0.1052880344	0.085100244	-0.0057778352	-0.039757183	-0.138902221	-0.0596192589	0.0169314496	0.0879158716	0.013143564699999999	0.0442344115	-0.0305863466	0.1488945017	0.07188692370000001	0.0209338832	-0.0356421823	0.047533743499999996	-0.1096066717	0.0182775658	0.075002332	-0.0188459125	-0.0748366461	0.0060105555000000005	-0.09375278849999999	-0.0251953896	-0.07422949429999999	0.0835690601	-0.0364908679	-0.1113501464	0.0945120929	0.0317736995	0.08612606460000001	0.09160592869999999	-0.0182597956	-0.0445124502	-0.1145556657	0.051904770499999996	-0.1279775128	0.0459220421	0.0566178119	0.0005150641	0.1495175399	0.0319814233	0.1169305306	0.0535831647	0.0718935735	0.0881553139	0.0982154898	-0.0483287601	0.022281276000000003	-0.1205878373	0.0292433949	-0.10654579060000001	-0.0317525498	-0.0461755626	-0.0293034762	0.1111520884	0.10920574539999996	0.1059870468	0.1015334935	-0.018496	2.2799999999996434e-05	5.198399999998374e-10	0.00034210201600000015	0.0460307	0.021573499999999992	0.0004654159022499997	0.0021188253424899994	0.0838784	-2.499999999988623e-06	6.249999999943112e-12	0.007035585986560001	0.000882037	-0.00011364499999999988	7.77989269369e-07	1.2915186024999976e-08	-0.000297089	0.00018233599999999998	8.826187392100001e-08	3.3246416896000014e-08	-0.000409743	-9.792200000000003e-05	9.588718084000003e-09	1.67889326049e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33143.34375	-112.31640625	12614.975112915039	1098481234.930664	23199.615234375	-18.07421875	538222147.0230446	326.6773834228516	22254.34375	15.458984375	495255815.74316406	238.98019790649414	1.002028	14.313907	0.08461345	0.1435861377	0.0912139761	0.0521669439	0.0497839764	-0.0278652678	0.07409435519999999	-0.00039817339999999996	-0.09430474230000001	-0.1096129459	-0.1061516892	0.056192603499999993	-0.053248402699999996	0.050833319800000006	0.040601670699999995	-0.019242878300000002	0.00039505540000000003	0.0233435875	-0.0667035866	0.0023648117000000003	-0.06487488400000001	-0.1133403075	0.0745129679	-0.010741903999999998	-0.042782960599999996	0.0474317551	-0.0515658416	0.0243134463	0.0430281087	0.026104412599999998	0.0022177284	0.030266290499999998	-0.022903240800000002	0.0120750849	0.0112403573	-0.0346134529	0.0629241058	0.10860371369999999	0.1260148318	-0.0460168716	0.0085312563	-0.0736154007	0.0268841175	-0.0781742876	0.0544082629	0.1724308959	-0.0354939048	0.0280423173	0.0151789925	0.018977627	0.0758150028	-0.0905196108	-0.0222383962	0.0602674944	0.0017930382000000001	0.0757577154	0.10593756019999999	0.0667490599	0.004213627199999999	0.07135417349999999	-0.0953544224	-0.034492424199999996	0.0350595742	-0.0761737241	0.0069285608	-0.058652879299999995	-0.0040447011	-0.051170142300000006	-0.1460411449	0.040198161600000004	-0.021687735899999998	-0.0202500845	0.0006189298	0.013966936899999999	0.060553328899999995	-0.027371998999999998	0.0173730304	-0.0021587049	0.0607959728	-0.0100862039	-0.0397724769	-0.0664014793	0.0025189422	0.006580232199999999	0.0645716117	0.1688941729	0.0415023026	0.045757516799999995	0.0118156319	-0.029996296600000007	-0.0904024383	0.0226439597	-0.11178201119999999	0.11089406800000001	0.10818086730000001	0.1037079311	0.09754801910000001	-0.007271449999999999	0.011224550000000005	0.00012599052270250008	5.287398510249998e-05	0.07054810000000003	0.024517400000000026	0.0006011029027600011	0.004977034413610002	0.0558922	-0.027986200000000003	0.0007832273904400003	0.0031239380208400004	0.0008074389999999999	-7.459800000000016e-05	6.519577387209998e-07	5.564861604000023e-09	-0.000454056	-0.00015696700000000002	2.06166851136e-07	2.4638639089e-08	-0.000595884	-0.000186141	3.464847188099999e-08	3.55077741456e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33447.33984375	303.99609375	92413.6250152588	1118724542.6233065	23239.583984375	39.96875	540078263.766819	1597.5009765625	22298.353515625	44.009765625	497216569.50778586	1936.8594703674319	1.110592	15.864749	0.07357689999999999	-0.024123407700000002	0.0546963422	0.10902636269999999	-0.0037986107000000002	-0.0069319483	-0.0223250852	0.150515438	-0.0851941559	-0.0973317996	-0.1665631809	0.0419029913	0.04239421610000002	-0.05978959070000001	-0.0186619749	-0.0614310698	-0.07277188400000001	0.0057413837	0.0031013435999999997	-0.0766717495	-0.0149708957	-0.0154312989	-0.0307262789	0.1100571875	-0.0340450299	-0.051571047099999996	0.030419707799999997	0.09121230970000001	-0.20288782579999998	0.000517376	0.0875684131	-0.0656729002	-0.006731120300000001	-0.0606969874	0.043364785700000005	-0.024662698700000003	-0.022471735099999997	-0.1365079825	0.0363789538	-0.0602747413	-0.054356197800000006	0.016755041000000002	0.0838146667	-0.05281631690000002	-0.017210431499999998	0.0100091735	-0.0975918051	-0.09465796	-0.0481295645	-0.0060484527	0.0250462752	-0.0367159014	-0.0861018523	-0.0222357954	-0.1569216736	0.105628578	0.11757551990000001	0.1215468165	-0.092946796	0.0171913586	0.0287546042	-0.067575367	0.0962137677	-0.013351333500000001	-0.0089289227	-0.021426581	-0.0460801195	0.0066655931000000005	0.0052608225	-0.0094681522	0.09081251369999999	0.1255071686	0.07762580990000001	0.0069971518	0.0107100578	0.19328037879999999	-0.0279742788	0.027712491800000003	-0.03394122	0.12745110369999998	-0.006678489300000001	0.062359189	-0.10505800960000004	-0.007176237800000001	-0.1652176505	0.030094845699999997	-0.0513493432	0.030991692799999998	-0.0139002055	0.0628712467	0.0085974086	-0.030283626400000006	-0.0522636649	0.1105932959	0.10698918210000001	0.10106907550000001	0.09296112869999999	-0.0096917	-0.0024202500000000023	5.857610062500011e-06	9.392904889e-05	0.0283207	-0.04222740000000001	0.0017831533107600013	0.0008020620484900001	0.0439537	-0.011938500000000005	0.00014252778225000009	0.00193192774369	0.0008074389999999999	0.0	6.519577387209998e-07	0.0	-0.000593313	-0.00013925700000000005	3.520203159690001e-07	1.9392512049000016e-08	-0.000395326	0.000200558	4.0223511364e-08	1.5628264627599998e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33434.7578125	-12.58203125	158.30751037597656	1117883029.9805298	23226.962890625	-12.62109375	539491805.1224709	159.29200744628906	22308.951171875	10.59765625	497689302.3891029	112.31031799316406	1.175793	16.796131	0.08950159999999999	-0.0117078712	0.0579993041	0.110726025	-0.056004463399999996	0.030684415099999997	0.0028663379	0.16723523199999998	-0.0456890612	-0.0859144223	-0.1453125713	0.0914971201	-0.008184809	-0.0998883767	0.0908629119	0.0172464694	-0.071368519	0.028962928	-0.013804509099999999	-0.1487526258	-0.0719174421	-0.007301563299999998	-0.0292640449	0.0179048186	0.0928010974	-0.038122506800000004	0.11882909380000001	-0.09779710119999999	-0.08990304699999999	-0.1724247336	-0.000852152	0.0995390175	0.0695715484	0.0034028971000000002	-0.055337927099999996	0.010080213900000001	0.08156575440000001	0.0908413098	0.0318413231	0.1877372746	-0.0397609617	0.06534841940000001	-0.031890289100000004	-0.067557912	-0.0424694632	0.0144943698	-0.067505308	-0.076074173	-0.06889375860000001	-0.0457879854	0.0214444748	-0.055031899599999996	-0.027330810299999998	0.0039544791	-0.17833118920000002	0.0580767871	0.0832174996	0.0976331833	-0.0891042017	-0.0618111463	-0.08865788449999999	-0.1289635764	0.046305643	-0.0709494687	-0.0007546875	-0.0885084015	-0.09642720279999999	0.098550048	0.009383831700000001	-0.0469483151	0.0411539729	-0.0487327508	0.0586379838	0.0588396632	-0.1453401865	0.06354063230000001	-0.20228008190000002	-0.0364402363	-0.046855318099999994	-0.1215423344	0.0158337166	-0.0178620692	0.0324068238	-0.0297658492	0.0701295305	-0.014629801299999997	0.1395806859	-0.0979037475	0.1473708547	0.0859897232	-0.0753545008	0.0316058114	0.1001262095	0.1102498879	0.1056325273	0.0980796336	0.08780110210000001	-0.0183949	-0.008703200000000001	7.574569024000002e-05	0.00033837234601000014	0.0201476	-0.008173099999999999	6.679956360999999e-05	0.0004059257857600001	0.0330444	-0.010909299999999995	0.00011901282648999992	0.00109193237136	0.000243786	-0.0005636529999999999	5.943161379599999e-08	3.177047044089999e-07	-0.000507077	8.623600000000006e-05	2.57127083929e-07	7.436647696000009e-09	-0.000979757	-0.000584431	3.4155959376099987e-07	9.599237790489999e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
33829.4453125	394.6875	155778.22265625	1144431370.1514282	23266.3125	39.349609375	541321297.3476561	1548.391757965088	22353.56640625	44.615234375	499681931.0786285	1990.5191383361816	1.250713	17.866371	0.17928704999999998	-0.2379876997	0.1400270583	-0.0083994973	0.0690278061	0.15826792	-0.1475575402	0.0907990451	-0.0747546069	-0.0184320054	0.0816040511	-0.15016441630000002	0.0553942559	0.0694248839	0.0676936999	0.0778064726	0.0169971779	0.0395372392	0.0819170856	0.0295104398	0.1692735994	0.1479411415	-0.13549895050000002	0.044184435	-0.0841173139	-0.0358196313	-0.09045936	-0.0019188441	-0.1851157852	0.0374001335	0.16534071919999999	0.1139489276	-0.080031783	-0.0519339896	0.0040116672	0.0547686125	0.1173587651	0.09912037470000001	0.09428114289999999	0.08663641779999999	-0.0919914436	0.076701559	-0.047327217000000005	0.09090491630000001	0.0187768346	-0.238367411	-0.141989551	0.09895525449999999	-0.0592008713	0.1232420712	-0.0371094044	0.07562937410000001	0.1932945058	-0.1250294292	-0.06776705849999999	0.0942421024	0.071124555	-0.0935603427	0.0249665317	-0.0431797379	-0.0168850776	0.0906182239	-0.0470403499	0.0550082784	-0.006615063399999999	0.1520162089	0.0712238383	0.0384645363	0.18598806739999998	0.0271412406	0.038714460299999996	0.1259032307	-0.008874076	-0.1565212637	0.0313951614	0.1945146286	-0.0913883865	0.020152069499999998	0.1268168442	-0.0341160493	-0.0752774487	-0.10935009789999996	-0.1236634284	-0.0338571717	0.0523662041	0.06829429940000001	0.0570071526	-0.1177056323	0.0037948446	0.048475802000000005	0.0595988784	0.1628610767	0.0064958047	0.1098639765	0.10411299480000001	0.094749975	0.0820997524	-0.0187016	-0.00030669999999999656	9.406488999999787e-08	0.00034974984256	0.0217739	0.0016262999999999972	2.644851689999991e-06	0.0004741027212099999	0.126114	0.0930696	0.00866195044416	0.015904740996000002	0.000544061	0.000300275	2.96002371721e-07	9.0165075625e-08	-4.90538e-05	0.0004580232	2.4062752944400007e-09	2.0978525173824002e-07	-5.23662e-05	0.0009273908	8.600536959246399e-07	2.74221890244e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
