csf	csf_derivative1	csf_derivative1_power2	csf_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_power2	global_signal_derivative1_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	t_comp_cor_03	t_comp_cor_04	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	cosine00	cosine01	cosine02	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_power2	trans_z_derivative1_power2	rot_x	rot_x_derivative1	rot_x_derivative1_power2	rot_x_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_power2	rot_z_derivative1_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16
29505.068359375	n/a	n/a	870549058.8913918	19105.716796875	n/a	365028414.3223915	n/a	19307.62109375	n/a	372784232.29982	n/a	n/a	n/a	n/a	-0.014186818700000001	0.0031860053	-0.1035334567	0.025561162000000002	-0.07441966059999999	0.0563331343	-0.1308534016	0.0379783311	-0.2340635667000001	0.0058485027	0.046958717000000004	-0.09060529710000001	0.0250692446	-0.014036713400000001	0.0051163603	-0.0347471079	0.0104786113	-0.0226907424	0.030817918	0.00157816	-0.0788028504	0.027773237000000003	-0.0702643359	0.0228815975	-0.0167923656	0.065117909	-0.015711541399999997	0.0326560887	-0.051497834299999996	0.049236461100000004	-0.059371533	0.08052339830000001	-0.0610437386	0.0939282572	-0.0034110573	0.073752107	-0.017161718899999998	0.0123195154	-0.0661745092	0.1217633055	-0.0445134011	-0.0121165948	-0.0632946845	0.2543686864	-0.0201671577	0.1261196774	0.0300082242	-0.0477467797	0.0673673729	-0.019877236200000002	0.016530313999999997	-0.0768177265	0.0348258803	-0.021984549199999998	0.0194837426	0.0098653094	0.0452018913	-0.1200804462	0.0121955768	-0.0597476491	0.0656925529	-0.037223012400000005	0.0049338171000000005	-0.0354100406	0.0197507688	-0.0975375966	0.0987801868	-0.013678966200000002	0.0657718549	-0.028434871	0.1513546651	0.005412730300000001	-0.1013177449	0.1217078847	0.1216831682	0.1216419777	0.0127291	n/a	n/a	0.00016202998681	-0.0427741	n/a	n/a	0.00182962363081	0.085645	n/a	0.007335066025000001	n/a	-0.00277336	n/a	n/a	7.6915256896e-06	0.0006001790000000001	n/a	n/a	3.6021483204100007e-07	0.000472571	n/a	2.23323350041e-07	n/a	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29587.068359375	82.0	6724.0	875394614.1023293	19119.1484375	13.431640625	365541836.9751587	180.4089698791504	19272.208984375	-35.412109375	371418039.13742447	1254.0174903869631	1.251327	20.137524	0.16707165	-0.034724343	0.013648343500000002	-0.0712235108	-0.178510675	0.0968910668	0.1226925767	0.0412824519	0.2172926919	-0.0557684101	0.053507567400000004	-0.067413285	0.0672972843	0.1191920231	-0.0867585117	-0.0532001243	-0.1457306037	0.0236805348	-0.0031180046999999995	-0.0288328133	-0.0207605605	0.0353661929	0.0662253974	0.0283913673	0.0856786029	0.0884363544	-0.0393008646	0.0884432888	-0.0351130628	0.060504652400000004	0.0859445174	-0.092224639	0.12678986009999998	-0.07543449519999999	-0.07552275900000001	0.1237991812	0.1099001052	0.037347779399999996	0.1265453362	0.0544244637	-0.105546389	-0.031067626400000006	-0.1514322954	-0.0967439177	-0.0436835662	-0.11187830039999999	0.21342947329999998	-0.0164917531	0.0346886172	0.0358195055	0.1819328842	0.0819035092	-0.0600883734	-0.011121538700000001	0.0544155516	-0.0252722194	0.041491314	0.028664709	0.0131576296	0.0524773827	-0.014820586200000001	-0.0125670093	-0.0099385536	0.1185993819	0.0091425311	0.015331300800000001	-0.1083791415	0.0915694126	0.1555108248	0.023204662400000003	-0.0690218237	-0.0165415116	0.0073596908999999985	-0.027956992000000003	0.1216419777	0.12141962949999999	0.12104935019999999	0.0126076	-0.00012150000000000007	1.476225000000002e-08	0.00015895157775999997	-0.13356400000000002	-0.09078990000000002	0.008242805942010005	0.017839342096000004	0.13578800000000002	0.05014300000000002	0.018438380944000004	0.002514320449000002	-0.00273887	3.4489999999999875e-05	1.1895600999999911e-09	7.5014088769e-06	0.000777687	0.00017750799999999994	3.150909006399998e-08	6.047970699689999e-07	0.000164224	-0.00030834699999999994	2.6969522176e-08	9.507787240899996e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29432.298828125	-154.76953125	23953.607803344727	866260214.3080482	19094.69921875	-24.44921875	364607538.2545319	597.7642974853517	19297.740234375	25.53125	372402778.1534157	651.8447265625	1.524702	24.536934	0.23221266	0.1323629454	0.048184656299999996	0.1374027493	0.0716890858	-0.0445639729	-0.0392722263	-0.0359191041	-0.0408567636	0.010686423700000001	0.081607265	-0.055584784299999995	0.15284942529999998	0.0599026096	-0.19820922989999998	-0.2082950861	0.0029897432	0.0521952604	0.0039706187	-0.029295996600000002	-0.0534117984	-0.0218344239	0.0416750227	-0.1565761631	0.1430529832	0.015386375800000001	0.0657668538	-0.09230410619999999	-0.1688416375	0.21588667179999999	-0.0191442172	0.0685965245	0.028077146400000003	0.0353806319	0.0400897029	-0.1282956584	-0.10757774199999999	0.006885216800000001	0.0102936074	0.07982943990000001	-0.0891023948	-0.1966734676	-0.0414741195	-0.0034993478999999997	0.0135981706	-0.0706338516	0.019283449299999998	-0.1310400017	0.0486497303	-0.0461551498	0.1993965543	-0.027969351899999998	-0.05047180019999999	-0.013537564299999999	0.060536111399999995	0.0613801146	-0.0290446975	-0.0245816831	-0.06698074799999999	0.0535722892	-0.055697104299999994	-0.1373767991	0.1807932277	-0.1911160839	-0.11787823089999999	0.027668874399999998	-0.0013231916	0.029115811000000002	-0.0830739177	-0.0762698111	0.0953873657	-0.024004899700000002	0.1068158497	0.0901756398	0.1215101995	0.120893123	0.1198669825	0.00582504	-0.00678256	4.60031201536e-05	3.39310910016e-05	-0.045622	0.08794200000000002	0.0077337953640000045	0.002081366884	0.0771807	-0.058607300000000015	0.005956860452490001	0.0034348156132900016	-0.00160498	0.00113389	1.2857065321e-06	2.5759608004e-06	0.000652899	-0.00012478800000000005	1.5572044944000008e-08	4.26277104201e-07	0.000483162	0.00031893799999999995	2.33445518244e-07	1.0172144784399996e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29458.32421875	26.025390625	677.3209571838379	867792865.7769928	19096.20703125	1.5078125	364665122.98036194	2.27349853515625	19325.521484375	27.78125	373475780.6430397	771.7978515625	1.23287	19.840506	0.16300470999999994	-0.0675789936	-0.07986307200000001	0.0177503073	0.1311872358	-0.1123741146	-0.03025606	0.0205183551	-0.1005012233	-0.1446636564	0.05116594309999999	0.1045814622	0.056924238099999996	-0.0851502183	-0.0058263661	0.042474707699999996	0.133549969	0.1049297742	0.0598357091	-0.25055186420000003	-0.0501433246	-0.08717183630000001	0.1043296825	0.050514333499999994	-0.1648435543	-0.0586098595	0.1841677813	-0.0553927771	-0.1277511016	-0.050968627	-0.0612249546	-0.010540125800000001	0.15373207949999998	0.0202212642	0.11484132640000001	0.021273538199999997	-0.09301168189999999	0.040917946499999996	-0.0323729575	-0.04262748400000002	0.1628989107	0.0254397751	0.0139961047	0.0190391306	0.1186738111	0.1233688949	-0.0072247332999999985	-0.1346532914	-0.050274447400000005	-0.0372455057	0.0108975258	-0.17912664829999994	0.0018236138	-0.27268408559999996	-0.0258872263	0.1562324447	0.098037863	-0.0226054812	-0.11256987660000001	-0.0089988176	-0.029248411600000006	-0.0320867652	-0.1943979462	-0.030613647799999998	-0.0354996777	0.11799971810000001	0.0046947596	-0.0770740602	0.0221131458	-0.0453146871	-0.0176891439	-0.0189185847	0.1028763557	-0.0120777891	0.1213126213	0.12010478890000001	0.1181006348	0.0125844	0.006759359999999999	4.568894760959999e-05	0.00015836712335999995	0.0144293	0.0600513	0.00360615863169	0.00020820469849000005	0.0948155	0.017634799999999992	0.00898997904025	0.00031098617103999973	-0.00265392	-0.0010489400000000002	1.1002751236000004e-06	7.043291366400001e-06	0.000613816	-3.9082999999999985e-05	1.5274808889999982e-09	3.76770081856e-07	0.0	-0.000483162	0.0	2.33445518244e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29771.4375	313.11328125	98039.9268951416	886338490.8164062	19184.880859375	88.673828125	368059653.5884133	7863.047794342041	19413.611328125	88.08984375	376888304.7995033	7759.820571899414	1.591087	25.605255	0.3703694479999999	-0.1258115762	0.11761614529999999	-0.2377973009	0.017566304799999998	0.1426723339	0.2733288575	-0.0845171591	0.0775615901	-0.1365394641	-0.08107292049999999	-0.12337441019999999	0.1113894267	0.022509326800000003	0.2031914174	0.0206767701	-0.033719419900000006	0.0465868616	0.2191350934	0.0383774732	0.0155697235	0.0489238166	-0.042576124400000005	0.027381646800000003	-0.1092646939	0.1787831254	-0.0284196431	0.1022658121	-0.2133001889	0.0713178196	-0.05936046070000001	-0.2072266118	-0.0921476961	-0.0291487127	0.0630667689	0.1065989274	0.324801861	0.022516971	-0.1170647439	-0.0597072323	-0.2223425239	-0.1140294083	-0.0495621153	-0.24573866789999999	0.0923975083	0.014180094499999999	0.1363664687	0.0601969525	0.1395131008	-0.083712751	-0.035428974	-0.1630978496	0.0016889392	0.0721554068	0.1735922239	-0.0691338208	0.1185291784	-0.0129300176	0.1367374062	0.10274151529999999	-0.0275844189	-0.11777969349999999	-0.2012553932	0.1367566386	0.0932980575	-0.13715324439999999	0.1114032728	0.0333203833	0.2001121667	-0.10031235880000001	-0.069438027	0.0163237228	0.0375075411	0.017471326699999998	0.12104935019999999	0.11905633460000001	0.11575891279999999	-0.000110793	-0.012695193	0.00016116792530724894	1.2275088848999998e-08	-0.29685900000000004	-0.31128829999999996	0.09690040571689	0.08812526588100003	0.06918560000000001	-0.025629899999999983	0.004786647247360002	0.0006568917740099993	-0.00257579	7.813000000000004e-05	6.1042969000000066e-09	6.6346941241e-06	0.0008725099999999997	0.0002586939999999997	6.692258563599986e-08	7.612737000999996e-07	-7.82971e-05	-7.82971e-05	6.130435868410001e-09	6.130435868410001e-09	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29606.25390625	-165.18359375	27285.61964416504	876530270.3613434	19084.931640625	-99.94921875	364234615.72732925	9989.846328735352	19339.78515625	-73.826171875	374027289.88990784	5450.303653717041	1.6467009999999995	26.500246	0.4600018869	-0.1060034856	-0.1131797648	0.0575542996	0.0296224651	-0.014065949	-0.0676756287	0.1338537129	-0.023550202599999997	-0.06253921309999999	0.1996561014	0.11237340539999999	0.0856182058	0.1832256743	0.0172460998	-0.0162738898	-0.1916778127	0.1105616659	0.1193772268	0.1584306428	0.053603661100000005	0.011005715	0.1674787469	-0.049562569	-0.1108480675	0.0444007866	0.048260625099999996	0.1069545401	-0.0832962642	-0.0960039117	0.0096976703	0.029949380600000002	-0.1823199579	0.10294322	-0.011749037700000001	0.11366630330000001	-0.0842483474	0.1678442803	0.0179892852	0.1261195864	0.07664294469999999	-0.1788464528	-0.037126419300000005	0.0773892887	-0.012160451000000001	0.052833285599999995	-0.00758508	-0.0927763695	-0.0374155368	0.1927023225	0.2335542505	-0.1156045793	-0.0067876312	0.1346671882	0.096009814	-0.1109840161	0.141367115	0.1828566305	-0.0635768085	0.0318679701	-0.0144372124	-0.0164113632	-0.11457927220000001	0.024647591	-0.010532766499999999	-0.061222062599999995	0.0610853397	-0.0510849638	-0.0812189654	0.0814077517	-0.10636796789999999	-0.0043719246	0.0175813018	-0.0391196021	0.1207205288	0.11775003070000001	0.11285322490000001	-4.96111e-05	6.118189999999999e-05	3.743224887610001e-09	2.46126124321e-09	0.0923501	0.3892091	0.15148372352281006	0.00852854097001	0.08822209999999997	0.01903649999999996	0.007783138928409995	0.0003623883322499984	-0.0022359000000000003	0.0003398899999999998	1.1552521209999987e-07	4.999248810000002e-06	0.000256795	-0.0006157149999999998	3.791049612249997e-07	6.594367202499999e-08	0.0	7.82971e-05	0.0	6.130435868410001e-09	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29474.302734375	-131.951171875	17411.11175918579	868734521.6775856	19045.763671875	-39.16796875	362741113.8449135	1534.1297760009766	19211.388671875	-128.396484375	369077454.70184714	16485.65719985962	1.198307	19.284271	0.11166642970000004	-0.0330989398	-0.0645105401	0.0367730439	-0.1931136425	-0.0372992879	-0.0880994343	0.1617425249	0.1212739625	-0.0123434725	0.0649020741	-0.019474551899999998	0.0474136054	-0.1552470101	-0.0203136254	0.0276716402	-0.0891427153	0.1039380058	-0.0050757187	-0.0687580283	-0.0910318886	-0.1166516576	0.013221109299999999	0.041049982799999996	0.1230057468	-0.09355286060000001	0.04536053599999999	0.11843397060000001	-0.09812093029999999	0.0023640967000000002	0.006403036500000001	0.0335231317	0.0345741356	0.0796975566	-0.0446910284	0.09225223839999999	-0.033959852400000004	0.0057923246	0.129207088	-0.0020388982	-0.0305318429	0.0778074004	-0.1190120579	0.12456347220000001	-0.11964905699999999	0.0528021755	0.1285321942	-0.1856684701	0.0037473608	0.021058382599999998	0.035433553799999996	0.054750725099999994	-0.0920382845	-0.036087209	-0.0658106297	-0.009233901999999999	0.1075118685	-0.058834743700000004	-0.059806165999999994	0.2663129968	-0.0683253061	0.0905298378	-0.0370873974	0.056243815999999995	-0.0030730438	0.027967935899999997	-0.051753716100000006	-0.13831383349999998	-0.0372484199	0.0088473086	-0.0218725815	-0.019906368400000003	-0.0816379959	-0.09976048609999999	0.120326335	0.1161887065	0.1093977275	-7.55408e-05	-2.5929700000000007e-05	6.723493420900003e-10	5.70641246464e-09	0.033266000000000004	-0.0590841	0.00349093087281	0.0011066267560000003	0.124069	0.03584690000000003	0.015393116761000001	0.0012850002396100019	-0.00232231	-8.640999999999987e-05	7.466688099999978e-09	5.3931237361000005e-06	0.000504575	0.0002477800000000001	6.139492840000004e-08	2.545959306250001e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29408.1171875	-66.185546875	4380.526615142822	864837356.5137329	19042.083984375	-3.6796875	362600962.4679909	13.54010009765625	19226.099609375	14.7109375	369642906.1896095	216.41168212890625	0.922242	14.841575	0.16879182850000002	0.0511437925	-0.10730377220000001	0.06923945990000001	-0.049379882	0.0132629502	-0.1260376791	0.08493710869999999	-0.0004637911	0.0652150833	0.033787492	-0.14740946259999999	0.0959634784	-0.222534719	-0.0124612631	0.0534280147	0.1140050525	0.0161378318	0.026014204500000002	-0.025311677	-0.1146496603	-0.1357467364	0.023333194100000003	-0.15588580230000001	-0.0299196725	-0.0589600574	-0.0885485674	-0.0097550835	-0.0315429551	-0.0312964317	0.031239789100000002	-0.1800924206	0.0027606209000000004	-0.1208640899	0.0682869594	-0.04815276860000002	-0.07475280549999999	0.0496422428	0.032693783399999995	-0.0469497233	-0.06745843480000001	0.1407293912	-0.0845099582	0.13641980439999998	-0.10409948210000004	0.051111696500000005	0.0133249773	-0.1596982977	0.1548345016	-0.0997115277	-0.1038343892	-0.0808868025	0.0684003155	0.0013831792	-0.1265876522	0.0129551566	0.058261152999999996	-0.0346868157	-0.048841078200000006	-0.1352773425	-0.0992791465	0.08302850269999999	-0.0121850625	-0.0327034041	-0.050972724299999994	-0.09809880800000001	0.06728597089999999	0.0989873894	0.1232422104	-0.124203997	0.18604405699999998	0.0711417611	0.134174614	0.0817352445	0.1198669825	0.1143757435	0.10540925529999999	-4.9612299999999986e-05	2.5928500000000008e-05	6.722871122500002e-10	2.4613803112899997e-09	-0.054819000000000014	-0.08808500000000001	0.0077589672250000016	0.003005122761000001	0.0873086	-0.036760400000000006	0.00762279163396	0.0013513270081599998	-0.00169168	0.0006306300000000001	3.9769419690000007e-07	2.861781222400001e-06	0.000256795	-0.0002477800000000001	6.139492840000004e-08	6.594367202499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29380.375	-27.7421875	769.6289672851562	863206435.140625	19048.451171875	6.3671875	362843492.04730606	40.54107666015625	19245.42578125	19.326171875	370386413.5016022	373.500919342041	0.840407	13.524621	0.06499230040000001	0.0461761429	-0.030000778	0.1285036031	-0.0547277667	0.024489058799999998	-0.1431974899	0.0389276343	-0.0546191062	-0.11509324439999999	-0.1160284076	-0.0604155529	0.016300338600000002	-0.021913665699999998	0.04800677440000002	0.1591593992	0.0925773204	-0.154808778	0.09770100279999999	0.0275036501	-0.0370331777	0.0175520563	0.0599171184	-0.2216642945	0.0569220532	-0.0890278146	0.0806692722	0.0513676594	0.0193437194	-0.0266699098	0.10210268539999999	0.1039213933	-0.043199467400000004	-0.0626111072	-0.014794326100000001	-0.0416884731	-0.08881337439999999	-0.048271548399999996	0.0279425005	0.0337058622	-0.0694966859	0.18571947379999998	-0.0095367243	0.1386807696	0.0886074231	0.1301552439	0.023623682000000003	0.0871471353	0.0602609237	-0.0559846742	-0.0418144021	-0.0832762963	0.1680686031	-0.003287366	0.0482703705	-0.1494860997	0.047414596399999995	0.0658256064	-0.050218994100000004	0.0093682075	-0.1335729949	0.0339892129	0.1165763058	-0.1276996784	-0.0705802552	0.0356624029	0.044734364699999994	-0.012575316100000001	0.0498510867	0.0391135038	-0.0477466395	0.062550959	-0.06951264809999999	-0.0262558242	0.11934271980000001	0.112315068	0.1009072399	-4.9612700000000014e-05	-4.000000000144296e-10	1.6000000001154365e-19	2.4614200012900005e-09	-0.0290961	0.02572290000000001	0.0006616675844100003	0.0008465830352100001	0.105547	0.0182384	0.011140169209	0.00033263923456000014	-0.00127106	0.00042062	1.769211844e-07	1.6155935236000004e-06	0.000256795	0.0	0.0	6.594367202499999e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
29345.314453125	-35.060546875	1229.2419471740725	861147480.352787	19040.763671875	-7.6875	362550681.20819473	59.09765625	19219.93359375	-25.4921875	369405847.3481598	649.8516235351562	0.980333	15.776432000000002	0.013985750000000012	0.1193889051	0.0670253707	0.1284683173	-2.6125e-06	0.11810561	-0.1488587864	-0.08572036539999997	-0.0463088091	-0.052523823	-0.13911338480000002	-0.0670911067	0.0105453206	0.058514951399999994	-0.0605504131	0.1266558446	0.0630989512	0.0289821114	-0.0864597698	-0.14424986369999998	0.1501996015	0.0642519764	0.0549435575	0.022991885899999998	0.0567058665	-0.19736191809999998	0.009069608199999999	-0.0180517147	0.0013377267	-0.0294611261	-0.0103787528	0.08052026	-0.0837594652	0.04667382	0.0259030241	-0.1243979886	-0.08037261849999999	-0.0773291058	-0.0248743833	0.027277147400000003	-0.043322344699999994	0.12485556960000001	-0.1649122973	0.1297126559	0.1039690043	0.010933148	-0.0095498911	0.14831029099999998	0.0377091907	-0.0527652741	0.05746701200000001	-0.0153632692	0.045029881900000006	-0.1835316686	-0.0786059733	0.1027395943	-0.112419615	0.09551132970000001	0.0780041154	0.050538782000000004	0.0500086157	0.1132387539	0.0729130952	-0.1106962347	-0.0833589829	0.0014410895000000002	0.1037591783	-0.1509485719	-0.0167791615	-0.0032287455	0.0317991096	0.017537013	-0.1326729093	0.044355684900000004	0.11875383099999999	0.1100111431	0.0959136145	-4.9612700000000014e-05	0.0	0.0	2.4614200012900005e-09	-0.0335355	-0.004439400000000003	1.9708272360000027e-05	0.00112462976025	0.0960007	-0.009546300000000008	0.00921613440049	9.113184369000014e-05	-0.00127106	0.0	0.0	1.6155935236000004e-06	0.000256796	1.0000000000157452e-09	1.0000000000314906e-18	6.5944185616e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
