csf	csf_derivative1	csf_power2	csf_derivative1_power2	white_matter	white_matter_derivative1	white_matter_power2	white_matter_derivative1_power2	global_signal	global_signal_derivative1	global_signal_derivative1_power2	global_signal_power2	std_dvars	dvars	framewise_displacement	t_comp_cor_00	t_comp_cor_01	t_comp_cor_02	a_comp_cor_00	a_comp_cor_01	a_comp_cor_02	a_comp_cor_03	a_comp_cor_04	a_comp_cor_05	a_comp_cor_06	a_comp_cor_07	a_comp_cor_08	a_comp_cor_09	a_comp_cor_10	a_comp_cor_11	a_comp_cor_12	a_comp_cor_13	a_comp_cor_14	a_comp_cor_15	a_comp_cor_16	a_comp_cor_17	a_comp_cor_18	a_comp_cor_19	a_comp_cor_20	a_comp_cor_21	a_comp_cor_22	a_comp_cor_23	a_comp_cor_24	a_comp_cor_25	a_comp_cor_26	a_comp_cor_27	a_comp_cor_28	a_comp_cor_29	a_comp_cor_30	a_comp_cor_31	a_comp_cor_32	a_comp_cor_33	a_comp_cor_34	a_comp_cor_35	a_comp_cor_36	a_comp_cor_37	a_comp_cor_38	a_comp_cor_39	a_comp_cor_40	a_comp_cor_41	a_comp_cor_42	a_comp_cor_43	a_comp_cor_44	a_comp_cor_45	a_comp_cor_46	a_comp_cor_47	a_comp_cor_48	a_comp_cor_49	a_comp_cor_50	a_comp_cor_51	a_comp_cor_52	a_comp_cor_53	a_comp_cor_54	a_comp_cor_55	a_comp_cor_56	a_comp_cor_57	a_comp_cor_58	a_comp_cor_59	a_comp_cor_60	a_comp_cor_61	a_comp_cor_62	a_comp_cor_63	a_comp_cor_64	a_comp_cor_65	a_comp_cor_66	a_comp_cor_67	a_comp_cor_68	a_comp_cor_69	a_comp_cor_70	a_comp_cor_71	a_comp_cor_72	a_comp_cor_73	a_comp_cor_74	a_comp_cor_75	a_comp_cor_76	a_comp_cor_77	a_comp_cor_78	a_comp_cor_79	a_comp_cor_80	a_comp_cor_81	a_comp_cor_82	a_comp_cor_83	a_comp_cor_84	a_comp_cor_85	a_comp_cor_86	a_comp_cor_87	a_comp_cor_88	a_comp_cor_89	a_comp_cor_90	a_comp_cor_91	a_comp_cor_92	a_comp_cor_93	a_comp_cor_94	a_comp_cor_95	a_comp_cor_96	cosine00	cosine01	cosine02	cosine03	cosine04	trans_x	trans_x_derivative1	trans_x_derivative1_power2	trans_x_power2	trans_y	trans_y_derivative1	trans_y_derivative1_power2	trans_y_power2	trans_z	trans_z_derivative1	trans_z_derivative1_power2	trans_z_power2	rot_x	rot_x_derivative1	rot_x_power2	rot_x_derivative1_power2	rot_y	rot_y_derivative1	rot_y_derivative1_power2	rot_y_power2	rot_z	rot_z_derivative1	rot_z_derivative1_power2	rot_z_power2	motion_outlier00	motion_outlier01	motion_outlier02	motion_outlier03	motion_outlier04	motion_outlier05	motion_outlier06	motion_outlier07	motion_outlier08	motion_outlier09	motion_outlier10	motion_outlier11	motion_outlier12	motion_outlier13	motion_outlier14	motion_outlier15	motion_outlier16	motion_outlier17	motion_outlier18	motion_outlier19	motion_outlier20	motion_outlier21	motion_outlier22
28911.095703125	n/a	835851454.7552527	n/a	21516.123046875	n/a	462943550.96826553	n/a	21119.4453125	n/a	n/a	446030970.3076782	n/a	n/a	n/a	-0.051808825999999995	0.0262790569	-0.0914301359	-0.11651298210000001	0.0607049929	-0.0374609412	0.1428623265	0.0878584752	-0.049171505	0.0200926285	-0.047166713799999996	0.0028409611	-0.1302030343	0.066958006	0.0335041413	-0.1068858199	0.0430680808	-0.1257498658	0.2197772405	-0.0699243948	0.028048315600000002	-0.11422747890000001	0.0991900845	-0.037463858100000004	0.0409830516	-0.0552424974	-0.0590126248	0.1600155767	0.0832496332	-0.0177551101	0.0629274158	-0.1887607662	0.0250059248	-0.08893266720000001	0.0417303138	-0.12148279349999999	0.0021479344	-0.1182928786	0.034101805299999996	-0.045049253600000005	0.0454423692	-0.037143958	0.0073803037	-0.0862421758	0.044668685199999995	-0.0142038387	0.037906272799999995	-0.0703793396	0.16978645760000002	-0.032420584700000005	0.047235613499999995	-0.1989441721	0.12038294199999999	-0.0806139012	-0.12171406359999999	0.0620401828	-0.013201354299999999	-0.1183857007	0.0954441505	-0.0231198348	0.0345320006	-0.0650686883	0.0901063084	-0.0168028789	-0.06828665269999999	0.0128258012	-0.011092486799999999	0.1353541062	-0.022624359500000003	0.2231373121	-0.0214198319	0.171407602	-0.05361020019999999	0.10107079949999999	-0.0227245272	-0.0052179137	0.0934607026	-0.0254558127	-0.0318904426	0.0546136538	0.0653670091	-0.1157919927	0.021007647200000003	-0.010757636899999999	0.1561638144	-0.0276407077	0.0037587875	-0.0816270658	0.09381940890000001	-0.0607366837	0.0772364838	-0.1368616273	0.0061106578000000005	-0.029022311000000002	0.0474034866	-0.055292443899999995	0.1172528582	-0.017883232199999998	-0.0063765951	0.0730904133	0.0953438286	0.0953365377	0.0953243866	0.095307376	0.0952855067	-0.0122993	n/a	n/a	0.00015127278048999998	0.0359742	n/a	n/a	0.0012941430656400001	0.0842924	n/a	n/a	0.007105208697760002	0.000204152	n/a	4.1678039104e-08	n/a	-0.000949662	n/a	n/a	9.01857914244e-07	-0.00152739	n/a	n/a	2.3329202121e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28483.7578125	-427.337890625	811324459.1211548	182617.6727638245	21470.166015625	-45.95703125	460968028.73849875	2112.048721313477	21068.693359375	-50.751953125	2575.760746002197	443889839.87137216	1.902591	28.950186	0.17091519999999996	-0.0449465421	-0.10098640140000001	-0.014437311599999999	-0.018126072	0.0010035616	0.0238162857	-0.0009257316	-0.035936387599999994	0.0103000139	-0.0167415136	-0.09317615650000001	-0.0417996337	0.035808852200000005	0.1541094023	-0.0143691128	0.1803956597	0.1123136351	0.043706988700000005	-0.1172946613	-0.0035759099	-0.0152265092	-0.0616540978	0.08897708689999999	-0.0670774618	-0.0021070165	0.0778226117	-0.072206126	-0.00040582410000000003	0.0732594208	-0.0204414205	0.0263101679	0.042034815499999996	-0.028887758599999997	-0.0934497618	0.1184016574	0.052399128899999994	0.1135829483	-0.0388460939	0.0386095833	-0.0807163034	-0.1181290848	-0.0053925247999999995	0.0974801566	0.1369255118	0.0495672062	0.1598485327	-0.0748887425	-0.0324133513	0.0701954972	-0.0545765807	-0.0964783359	-0.015080432099999999	-0.0143032777	0.0866152645	-0.0194700194	-0.0001570925	0.0020768426	-0.0116689451	-0.0091846927	0.0005659322	-0.029242037599999996	-0.0401769619	0.0076270774	0.07376395320000001	-0.08615169660000001	0.0910578432	-0.1559187326	0.024416340099999996	0.0139495706	-0.15658020220000002	-0.0359639359	-0.024287809599999998	-0.0803579401	0.0709504467	0.0194993372	0.0266779343	-0.0440677004	-0.1299858118	-0.0579294572	0.0663552317	0.0713534887	0.0225895788	-0.0808831691	-0.024154905299999998	-0.050439404699999996	0.0897977217	0.0913604317	-0.0810277075	0.056107198399999995	0.1394930589	0.08932785480000001	0.09891080740000001	-0.2043010305	0.0796827137	-0.0496591312	0.0275267691	-0.1338149142	-0.038712670299999995	0.007371710999999999	-0.0005387332	0.0953243866	0.0952587799	0.09514946869999999	0.0949965032	0.0947999536	-0.0139075	-0.0016082000000000006	2.586307240000002e-06	0.00019341855625	0.0427395	0.006765300000000003	4.576928409000003e-05	0.00182666486025	0.0544505	-0.029841900000000005	0.0008905389956100002	0.0029648569502500003	0.000455543	0.000251391	2.0751942484900005e-07	6.319743488100001e-08	0.000324122	0.001273784	1.622525678656e-06	1.05055070884e-07	-0.000398569	0.0011288210000000001	1.274236850041e-06	1.5885724776100002e-07	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28737.41796875	253.66015625	825839191.5106354	64343.474868774414	21452.59375	-17.572265625	460213778.6025391	308.78451919555664	21088.033203125	19.33984375	374.02955627441406	444705144.3761025	1.253427	19.072384	0.05717215	-0.11196676960000004	-0.0298845048	0.0814525881	0.007650461099999999	-0.1201416455	0.0776183285	-0.0121313005	-0.1188980425	-0.0189661777	0.0119702645	0.0152363491	0.07582869219999999	-0.0238965733	0.1460551503	-0.0205100973	-0.0327614542	0.06321750849999999	0.0015984851	-0.0093722822	0.0915847153	0.028213341200000002	-0.0023675116	-0.0504167467	-0.0966189995	-0.0485184277	-0.0756938066	0.0513762098	-0.0834535924	0.0328149627	-0.0365814855	0.08131235	-0.0190766075	-0.0756304634	-0.0321419099	-0.045888320700000006	-0.017953828300000002	-0.08583133849999999	-0.0301044821	-0.0017245729999999999	0.0782326975	0.0179503733	0.0068703437	0.0285570664	0.1139704259	0.053814346799999996	-0.0559714101	-0.1200552917	-0.0025326097	0.0367606745	-0.0919184189	-0.0163704486	0.0948239082	-0.0178352082	-0.0285478323	0.0153559096	-0.1246692798	0.0512402801	-0.012327756399999999	-0.1339708958	-0.0460212663	0.0780456559	0.0326971941	0.0390780352	0.0681787972	-0.1261406207	-0.028126108599999998	-0.045744763	0.0087787888	0.0021077560999999997	-0.0761278084	0.0559431336	0.07525646400000001	0.041473401800000004	0.0063913729	0.05761457690000001	-0.1076576907	-0.0363615089	0.0362441659	0.026135582999999997	0.0168218919	0.0162752269	-0.0334409831	-0.08977918480000001	0.0759656921	0.0401270585	0.0733139824	-0.0595987801	0.0396327199	0.0010864196000000001	-0.0326192385	0.023183670099999998	0.08279869690000001	-0.09936536730000001	0.041792330499999995	0.0081991549	-0.0493297931	0.0441567967	0.0180589375	-0.1313795558	0.012757763799999999	0.0952855067	0.0951033276	0.0947999536	0.0943757715	0.0938313217	-0.0113278	0.002579700000000001	6.6548520900000035e-06	0.00012831905283999998	0.0607168	0.017977299999999998	0.00032318331529000005	0.00368652980224	0.0493287	-0.005121800000000003	2.623283524000003e-05	0.0024333206436899994	-1.3234899999999996e-23	-0.000455543	1.751625780099999e-46	2.0751942484900005e-07	0.000324122	0.0	0.0	1.05055070884e-07	-0.000224245	0.00017432400000000006	3.0388856976000015e-08	5.0285820025000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28701.037109375	-36.380859375	823749531.1537209	1323.5669288635256	21442.291015625	-10.302734375	459771843.99875265	106.14633560180664	21071.923828125	-16.109375	259.511962890625	444025973.81830215	1.161579	17.674809	0.0581196497	-0.0324506898	0.0437699712	0.013823981	0.0410839217	-0.0290255702	0.030006221200000002	-0.025919941000000002	-0.021410859100000002	-0.0930005028	-0.0252415969	0.0228209566	-0.0341643948	-0.0182134805	0.0355031651	0.0526722414	-0.0294431796	0.0232814712	-0.0171060123	0.1625298964	-0.0196421669	-0.007568205400000002	-0.0761886575	-0.0577865475	0.1067697269	-0.0662389226	0.0131112481	0.016468276	0.0657853845	0.042556580499999996	0.042118119100000004	0.0724886554	0.0052518257	0.0632215104	0.08723164789999999	-0.0375146569	0.0975056715	0.0531437342	0.0093428009	-0.0161494476	-0.0431240484	-0.0514673101	-0.0306512198	-0.0502870742	-0.0098215753	-0.011289087199999999	-0.048492136	-0.020780349099999998	0.0451049242	-0.1569899015	-0.007844492199999999	0.0327437177	0.06755128490000001	-0.049902408499999995	-0.0690845623	0.0467737597	-0.0306586369	0.0319592389	0.0056209951	-0.0284410105	-0.1040201212	0.0019848116	-0.0685067444	-0.0359575748	0.016253040700000002	0.0009369033999999999	0.047951046	0.013175724199999999	0.022607977400000003	0.0488278315	0.1714092588	-0.0041297076	0.0522373981	-0.057412312300000004	-0.07102695349999999	-0.0777074707	-0.0757897133	0.0516944383	-0.0117987552	-0.0345716805	-0.004474299	0.0194755807	-0.0672822724	-0.0172094964	-0.024290130099999998	-0.08199310559999999	-0.0451573109	-0.0027917182	0.0071164915000000014	-0.1013731771	0.0983921033	0.019977881399999998	-0.015336050700000001	0.0533686963	-0.0250021844	-0.0134206052	0.0351119393	-0.0695643298	0.051163874299999995	0.1002670033	0.0191627471	0.0952271968	0.09487030769999999	0.09427648289999999	0.0934472056	0.09238454689999999	-2.0850300000000006e-05	0.0113069497	0.00012784711151833008	4.347350100900001e-10	0.03265	-0.028066800000000003	0.0007877452622400003	0.0010660225	0.044293	-0.005035699999999997	2.535827448999997e-05	0.0019618698490000003	-0.000274203	-0.000274203	7.518728520899999e-08	7.518728520899999e-08	0.000324123	1.0000000000157452e-09	1.0000000000314906e-18	1.0505571912899999e-07	-0.000224245	0.0	0.0	5.0285820025000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28716.177734375	15.140625	824618863.6722145	229.238525390625	21430.755859375	-11.53515625	459277296.70413584	133.05982971191406	21022.943359375	-48.98046875	2399.0863189697266	441964147.49148935	1.143933	17.406310999999995	0.0430426897	0.07397494389999999	0.0885716052	-0.0292227281	0.0619789387	-0.10684064300000001	0.0098552473	0.0720370199	-0.017517396100000002	-0.0340931284	-0.1294614562	0.0262677812	-0.0249629805	0.0237990596	0.0417074832	-0.008875094699999999	-0.056755604	0.0074804251	-0.0324245202	-0.0312515103	0.0584579746	0.015098388600000004	0.019422008799999998	0.0224969132	0.0191482775	-0.0519064538	-0.12315589980000001	0.0734279466	-0.066293165	0.0009130233	0.0412825249	0.0083806671	-0.0694886035	0.0650919962	-0.0644538328	-0.022521445	-0.0197313792	0.017179383200000002	-0.0649179451	0.1300403231	0.0774718227	0.0857103449	0.0313984167	0.08464951789999997	-0.1354060982	0.07369789759999999	0.0852746125	-0.17053326649999995	-0.0647069328	0.0123350873	0.0730241029	0.0734580065	-0.0236775614	0.022348744500000003	-0.057232257	0.0624646879	-0.10254604769999999	0.0107093451	-0.0796405162	-0.0312403421	-0.0446554378	-0.0962033033	-0.0065638287	-0.054584371900000005	-0.0007226019	-0.0700537705	-0.047419676200000004	-0.0238106483	0.0070891235999999995	-0.0157217147	-0.0388751453	-0.0091514711	-0.0030220223999999998	0.0395418645	0.0401146137	0.002324228	-0.1105980378	-0.0049323069	0.1012604084	-0.0189338065	0.0481659479	-0.0004529771	-0.0348806574	0.1129136518	-0.0426272945	0.1175983486	0.0117721356	-0.0539691488	-0.14378007140000001	-0.0139669055	-0.06165765240000001	-0.0175507039	-0.1220251589	0.0100736119	0.025115047	-0.06393981900000001	0.0667757831	0.0494354549	0.07601649190000001	-0.016085036299999998	0.037981001	0.09514946869999999	0.0945599102	0.09358001710000001	0.0922138344	0.0904670015	-0.00668709	-0.0066662397	4.443875173785609e-05	4.47171726681e-05	0.023331900000000003	-0.009318099999999996	8.682698760999991e-05	0.0005443775576100001	0.030179400000000006	-0.014113599999999994	0.00019919370495999981	0.0009107961843600004	-0.000173495	0.000100708	3.0100515025e-08	1.0142101264e-08	0.000165936	-0.000158187	2.5023126969000003e-08	2.7534756095999997e-08	-0.000224245	0.0	0.0	5.0285820025000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28552.205078125	-163.97265625	815228414.823307	26887.031997680664	21445.138671875	14.3828125	459893972.65594864	206.86529541015625	20943.64453125	-79.298828125	6288.304141998291	438636246.251358	1.198689	18.239481	0.1120992384	0.1350188832	0.0532525917	-0.056028439900000004	0.0425893061	-0.045821981799999995	0.0098781579	0.1426486029	0.1153163693	-0.021048389100000002	-0.0148231328	0.007709609	-0.017916289499999998	0.0624532953	-0.0830070096	-0.0512286764	0.0246386525	0.0354692813	-0.0124605453	0.0001092973	0.09060129539999999	-0.13540275359999998	0.0319617421	-0.1512300643	0.0823250403	-0.006482985699999999	-0.0021030582999999998	-0.0212389721	0.08545562849999999	0.0173085373	-0.009438993199999999	0.0223023004	-0.0590586025	0.049803020700000006	-0.0413715953	0.060066807300000004	0.0029675464000000003	-0.1563977139	0.1530536513	-0.0198652914	-0.0405571045	5.84291e-05	-0.020275515	-0.1195612375	-0.0411765606	0.009104605699999999	0.1539668145	-0.000663458	0.0259770582	-0.15588701259999999	0.1294638243	0.035827423500000004	-0.0926323175	0.0398920275	0.0014342982000000002	0.031618386400000004	-0.0490248337	0.028241732599999996	-0.1250254049	0.1340436259	-0.0019324978	-0.0345917033	0.0243559494	-0.0523518137	0.0156707009	0.091738531	-0.015027095800000001	-0.039094194	-0.0379769097	-0.0356503186	0.0019625073999999998	-0.1405681743	0.0536421215	0.018742430600000002	-0.1925741837	0.0446867913	0.0064896968999999995	0.0193850885	0.010351304300000001	-0.036271738	0.0618349579	0.0935589427	-0.0500711771	0.059138769	-0.0749204289	-0.0160376397	0.0584404332	0.0667287189	0.174704895	0.024980111200000002	0.0017847573000000004	-0.1119917959	-0.0759074774	0.025253417400000002	0.0623158275	-0.1540400166	0.022104072599999997	0.0339047246	0.0449361142	0.0279896437	-0.0219833918	0.0950523382	0.0941723883	0.0927118342	0.0906796809	0.0880884571	3.05984e-05	0.0067176884	4.512733743949456e-05	9.3626208256e-10	0.0118203	-0.011511600000000006	0.00013251693456000008	0.00013971949208999994	0.0705201	0.040340699999999986	0.0016273720764899994	0.00497308450401	-0.000930092	-0.000756597	8.65071128464e-07	5.72439020409e-07	-0.000148052	-0.000313988	9.858846414399998e-08	2.1919394703999998e-08	-0.000224245	0.0	0.0	5.0285820025000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28462.69140625	-89.513671875	810124802.0874176	8012.697452545166	21441.591796875	-3.546875	459741858.7838173	12.580322265625	20950.30859375	6.6640625	44.40972900390625	438915430.1733551	1.3546840000000002	20.613136	0.04769584020000001	0.0708580314	-0.049112985899999996	0.0029869509000000002	0.0318745502	0.0458709835	0.044594576399999995	0.027872435600000002	0.0456440346	0.0612472509	-0.055655768	-0.0015705097000000001	-0.1027191703	0.1458966234	-0.0665640386	0.0354800379	-0.0073340796	0.0366936396	-0.0591119393	-0.0698317089	-0.0439936913	0.0651583615	0.1297603864	-0.1004824656	0.0588012484	0.0069932266	-0.0232181438	-0.1190122142	-0.0010733779	0.128821952	0.046709564599999996	-0.06350795099999999	0.1115054975	0.036237031600000004	0.0442011063	0.0218107041	-0.1040473273	0.0521946201	-0.0185810745	-0.012324281599999999	-0.043709142699999995	-0.0479193501	-0.0879359809	-0.0226061104	-0.0339016478	-0.08553886179999999	-0.044186764100000005	0.0761973201	0.0552768029	0.0715534806	0.055694815300000006	-0.0478822638	-0.0439858912	0.045120162699999994	0.068416352	0.0335951921	0.0424035609	0.0455157639	-0.0261858104	0.0304241202	0.06802692169999999	-0.0979156166	-0.0067935237	-0.1247129842	0.0640417753	0.0776794017	0.0539045997	0.018529730300000002	0.039454596099999996	-0.0543001567	-0.021762633599999998	0.0657610759	-0.071135938	0.0829849616	-0.0812660734	-0.0191498893	0.067361541	-0.0552676733	0.0274979916	-0.023955470299999997	0.1574947086	-0.0636034332	0.0031037618	0.042660965099999996	0.0072837174	-0.1462630975	-0.0642444131	0.0353750745	-0.0520220745	0.1188975864	0.0201799795	0.0425221717	0.0045526796	0.0836461271	-0.060661695999999994	0.0021376374	-0.0644279261	-0.031366970699999996	-0.0787911405	0.005868086800000001	0.0687572801	0.0949358253	0.09370805800000001	0.09167352720000001	0.088849749	0.08526103410000001	-1.07518e-05	-4.13502e-05	1.7098390400400002e-09	1.1560120323999999e-10	-0.00561779	-0.01743809	0.0003040869828481	3.15595644841e-05	0.0655159	-0.0050042	2.5042017640000007e-05	0.0042923331528100005	-0.000704282	0.00022581	4.96013135524e-07	5.09901561e-08	0.000130382	0.00027843400000000004	7.752549235600003e-08	1.6999465924000004e-08	-0.000224245	0.0	0.0	5.0285820025000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28491.255859375	28.564453125	811751660.4443703	815.9279823303223	21454.349609375	12.7578125	460289117.16128916	162.76177978515625	20987.984375	37.67578125	1419.4644927978516	440495488.12524414	1.013505	15.421688	0.0471343976	0.0315057464	-0.0907184942	0.011140365900000001	0.0197772176	-0.0338751254	0.022408147000000003	-0.00988667	0.0242914801	-0.0076095706999999985	0.0595725328	-0.0785393791	0.12723325789999998	0.0862923325	-0.0088953165	-0.0162176065	-0.025714047	0.0065112791000000005	0.14722242359999999	0.028557577999999997	-0.0794695114	0.0089136177	0.0392579141	-0.1282037429	0.0650389395	0.1268021531	0.0503990601	-0.0179435982	0.0360364025	-0.0287398685	-0.0238527711	0.1289123112	0.0005832403	-0.0480162687	-0.0247283973	-0.1326681707	0.0685330761	-0.0330814578	-0.1109733185	0.048737077999999996	0.0279375385	-0.0194410953	-0.0436608246	0.024028394300000002	0.041627088300000004	-0.0349395667	0.0197498289	0.0544085229	0.0010688830999999999	-0.0568135413	0.0025211583	-0.0836500135	0.0011217416	-0.0065356102	0.1007000717	0.0208262863	-0.039906661	0.012540947700000001	0.0101899068	0.0604920037	-0.0390275049	0.050789752300000005	0.12877566529999998	0.028457859500000002	0.0819961571	0.0440460735	-0.0108242831	0.08957363119999999	0.0606122386	0.0841437327	0.0208993175	0.036534686499999997	-0.0686153775	-0.065856444	-0.1413266001	0.04287936690000002	0.09680624369999999	0.0209100468	0.043444488499999996	-0.044219964400000006	-0.0364260468	0.0947007958	-0.07376517860000001	-0.1105094234	0.08520892320000001	0.0336944473	0.0036755794	-0.1218878603	-0.07452628879999999	-0.0248352648	0.0769948758	-0.030002413199999998	0.0354699431	-0.0287779811	-0.11192838810000001	-0.0277338115	0.045130443099999994	0.023276156699999998	-0.009323227	0.008325490500000001	-0.0466247746	0.0947999536	0.0931672981	0.0904670015	0.0867300078	0.0819991404	-1.94944e-05	-8.7426e-06	7.643305476000001e-11	3.8003163136e-10	0.0118625	0.01748029	0.00030556053848409994	0.00014071890625	0.0515807	-0.013935200000000002	0.00019418979904000004	0.0026605686124899996	-0.0008063449999999997	-0.00010206299999999968	6.501922590249996e-07	1.0416855968999934e-08	-8.175829999999999e-05	-0.00021214029999999998	4.500350688409e-08	6.684419618889999e-09	-0.000224245	0.0	0.0	5.0285820025000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28543.24609375	51.990234375	814716897.5683746	2702.984470367432	21454.8203125	0.470703125	460309314.6416626	0.2215614318847656	21003.560546875	15.576171875	242.61713027954102	441149555.6462441	1.102245	16.771969	0.04564518926	0.0681298116	-0.042123431600000004	-0.0246286839	0.0221889448	-0.08234566509999999	0.042960797800000006	-0.018722927	-0.0103763106	0.0969400208	-0.0405581327	-0.032670637999999995	0.022070560299999997	-0.0170262202	-0.1285626868	-0.0996386762	-0.015054821999999999	-0.0094052968	0.024157836499999998	0.0108167925	0.0367526516	0.021547942900000002	0.0022012641	-0.029446204700000006	-0.0207180953	-0.0105867647	-0.0855789337	-0.0429948703	0.1145664117	-0.0807033854	-0.027819794100000003	-0.0158942375	-0.028869393599999998	-0.032930663900000004	0.09986919300000001	-0.0481197067	-0.00048065129999999996	0.16312621630000002	-0.030107012599999997	-0.093432004	0.1988548323	-0.0250349521	-0.0361379073	-0.055940063899999996	0.0019114148	0.00669504	0.11495286769999999	0.0761596527	0.1158099538	0.0407136697	0.025237329399999998	-0.0599202145	0.016411148100000002	-0.08518756470000001	0.0195875086	0.0202374192	-0.0820274412	0.0404845122	0.0280817263	-0.0301622173	0.0979048942	-0.0827679106	0.0600270382	0.05599690190000002	-0.0394662842	0.0798323639	-0.0897542248	-0.020580181200000002	0.0041822597	0.030723374300000002	0.0287871341	0.0193332746	0.0828484897	0.0240723484	-0.0327682685	0.0256405523	-0.008047271600000001	0.051974674299999996	0.0839218579	0.0133948956	-0.037155510499999995	-0.0073393879	0.025893004	-0.0771100032	0.019879986000000002	-0.0331366754	-0.11132521199999999	0.0011976473	-0.10735402150000001	-0.015189183799999999	-0.1019088604	-0.0215559803	0.17776618239999994	0.0962979614	-0.0181710627	-0.1320380039	-0.0625486993	0.0301612556	-0.10227056039999999	-0.041606809	-0.0006554897999999999	0.0946447509	0.0925505496	0.089094471	0.08432737119999999	0.0783193979	-4.12014e-06	1.537426e-05	2.363678705476e-10	1.69755536196e-11	0.055818499999999986	0.043956	0.001932129936	0.0031157049422499998	0.0515982	1.7499999999996685e-05	3.06249999999884e-10	0.00266237424324	-0.000778108	2.823699999999964e-05	6.05452059664e-07	7.973281689999798e-10	-8.66476e-05	-4.889300000000008e-06	2.3905254490000073e-11	7.507806585760001e-09	-0.000224245	0.0	0.0	5.0285820025000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28417.498046875	-125.748046875	807554195.2441443	15812.571292877195	21446.376953125	-8.443359375	459947084.4155312	71.29031753540039	21006.12109375	2.560546875	6.5564002990722665	441257123.4052887	1.047443	15.938087	0.06099283716	0.0404930556	-0.064318892	0.0799260348	0.0433719269	0.0184288595	-0.0208485399	-0.016535263300000002	-0.044507230999999994	0.010184584	0.0016850043	-0.0062850388	-0.0643614666	0.1241820138	-0.0251242384	-0.059399312300000014	-0.044205268799999996	0.084229758	0.0330346551	0.056951348799999996	-0.1296225996	-0.0175576562	0.065064694	0.0043296127	0.0051333861	0.054978085499999996	0.0523041157	0.0020316757	-0.0364708308	-0.0680181591	0.0035026646999999998	0.0681786393	0.044137626900000004	-0.0452321221	0.093723821	-0.0799768828	0.0151303332	0.0919658692	0.019082199299999998	0.010855786599999999	0.0331509641	0.0206945747	-0.0355895407	0.0322230815	0.0020698429	-0.0126716325	-0.0245572765	-0.14354866800000002	0.0970874832	-0.0088994161	0.0354213238	-0.0851588764	0.076429477	-0.030700932599999998	-0.0250124556	0.041217581600000004	0.013660476999999999	-0.0406753028	0.0167337132	-0.0242251318	0.0255341866	-0.025864986	0.020657734599999998	-0.0996306088	0.0865593892	0.04851455650000002	-0.057774472699999996	0.0040039222	0.1196041043	0.022609937599999998	0.08593287710000001	-0.0188604366	-0.1029539833	-0.0180939729	-0.0068336382	0.0200620363	0.049280950700000006	-0.0307286485	0.0171879786	-0.0079947908	-0.0913414391	-0.0296446117	0.0013931681	-0.0682102836	0.038828509500000004	-0.0458477077	-0.008761387399999999	0.051089895	-0.0664975545	-0.0759431425	-0.0019004481	0.0154286625	-0.016893041100000002	0.0011523939	-0.0675952535	-0.0363865997	-0.049411749299999995	0.0230010037	0.040302852400000005	-0.047958025599999995	-0.055328723899999994	0.0944702488	0.0918583156	0.08755845429999999	0.0816496764	0.0742405577	-2.00273e-05	-1.590716e-05	2.5303773926560005e-10	4.010927452900001e-10	0.0297113	-0.026107199999999997	0.0006815858918399997	0.0008827613476900001	0.0344608	-0.017137399999999997	0.00029369047875999984	0.0011875467366400001	-0.000792708	-1.4600000000000031e-05	6.283859732640001e-07	2.131600000000009e-10	0.000253399	0.00034004660000000003	1.1563169017156002e-07	6.4211053201e-08	-0.000224245	0.0	0.0	5.0285820025000005e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
