onset	duration	trial_type	stop_signal_delay	response_time	response_accuracy	response_hand	sex
0.5662	0.5083	go	n/a	1.043	correct	left	male
4.5744	0.5084	succesful_stop	0.2	n/a	n/a	right	male
8.091	0.5084	go	n/a	0.861	incorrect	right	male
13.0909	0.5083	succesful_stop	0.25	n/a	n/a	right	female
16.1075	0.5083	go	n/a	0.824	correct	left	male
21.1074	0.5083	go	n/a	0.744	correct	right	female
24.124	0.5083	go	n/a	0.804	correct	left	male
28.1322	0.5084	succesful_stop	0.3	n/a	n/a	right	male
33.6321	0.5083	unsuccesful_stop	0.35	0.884	correct	right	female
37.6403	0.5084	go	n/a	1.344	correct	right	female
40.157	0.5083	go	n/a	1.222	correct	right	female
44.6569	0.5083	go	n/a	1.097	correct	left	male
48.1734	0.5084	succesful_stop	0.4	n/a	n/a	right	male
52.6733	0.5084	go	n/a	1.392	correct	right	female
56.1899	0.5083	go	n/a	1.066	correct	left	male
65.698	0.5084	unsuccesful_stop	0.45	1.29	correct	left	male
68.2146	0.5084	go	n/a	0.971	correct	right	female
72.2229	0.5083	go	n/a	0.971	correct	left	male
77.7228	0.5083	go	n/a	1.085	correct	right	female
81.231	0.5083	go	n/a	1.185	correct	right	female
85.2392	0.5084	go	n/a	1.026	correct	left	male
88.7475	0.5083	succesful_stop	0.5	n/a	n/a	right	female
93.7557	0.5083	go	n/a	1.307	correct	right	female
101.7722	0.5083	go	n/a	1.271	correct	left	male
104.2888	0.5083	go	n/a	0.942	correct	right	female
108.7887	0.5083	succesful_stop	0.55	n/a	n/a	right	female
113.2969	0.5083	unsuccesful_stop	0.6	0.976	correct	left	male
117.3052	0.5083	go	n/a	1.102	correct	left	male
121.3134	0.5083	succesful_stop	0.65	n/a	n/a	right	male
124.33	0.5083	go	n/a	1.042	correct	right	female
128.8299	0.5083	go	n/a	1.088	correct	left	male
137.8464	0.5083	go	n/a	1.068	correct	left	male
145.3629	0.5083	go	n/a	0.99	correct	right	female
148.3794	0.5084	succesful_stop	0.7	n/a	n/a	right	female
153.3793	0.5083	go	n/a	1.218	correct	left	male
156.8876	0.5083	go	n/a	1.18	correct	left	male
160.4042	0.5083	succesful_stop	0.75	n/a	n/a	right	male
164.4124	0.5083	go	n/a	1.058	correct	right	female
168.9123	0.5083	go	n/a	1.277	correct	right	female
173.4205	0.5084	succesful_stop	0.8	n/a	n/a	right	male
176.4371	0.5083	go	n/a	1.589	correct	right	female
180.4454	0.5083	go	n/a	1.35	correct	left	male
